-123	-152	-222	-339	-131	-20	252	-65	-122	32	-14	-133	
-73	-133	-527	-507	-172	-76	440	-184	-292	64	-67	-201	
-35	-181	-694	-228	-200	16	709	105	-51	40	-115	-158	
8	-341	-723	-712	-200	90	790	324	137	-54	-216	-155	
-70	-955	-1135	-1298	-379	376	1090	470	331	-34	-310	-108	
-98	-925	-1297	-1488	-399	409	1352	816	298	-21	-179	-41	
-217	-1176	-1283	-1063	-406	196	1055	746	460	-34	-44	-34	
-175	-251	-437	-214	-282	-199	0	48	48	25	72	87	
-112	441	190	471	0	-905	-1444	-470	-305	16	192	167	
125	1950	1941	2090	222	-1616	-2412	-2053	-649	112	368	318	
75	1770	2943	2303	304	-2066	-2657	-2570	-406	249	363	216	
351	1410	2567	1236	180	-1848	-2787	-2369	-387	394	315	239	
-28	1032	1190	338	-93	-1225	-1502	-1550	-305	185	264	167	
-140	141	265	-35	337	-62	-506	-266	-14	-7	152	135	
-224	-334	-388	-595	-28	196	-21	-28	16	-10	-54	0	
-398	-541	-565	-902	-49	253	456	300	151	8	-256	-188	
-84	-363	-429	-756	-172	237	793	365	282	-264	-209	-94	
-35	-285	-416	-639	-186	81	811	235	-89	-243	-222	-91	
-77	-383	-319	-228	-100	139	357	170	-7	-189	0	-107	
134	-404	-327	-235	-124	-96	309	89	-4	-183	-95	-188	
