41	-87	-222	-380	-200	-240	45	6	-28	
108	-174	-374	-305	-221	-315	171	-55	-149	
-94	-467	-437	-463	-285	-49	407	275	-11	
-195	-585	-517	-946	-124	0	1160	1007	300	
-63	-1191	-664	-1898	-317	163	1859	1545	258	
-35	-1147	-1430	-1576	-21	270	1440	1094	234	
-252	-688	-1077	-1093	-317	32	1125	937	371	
-91	100	-146	-207	-117	-137	440	40	80	
402	906	473	355	41	-659	-535	-1133	-210	
293	1734	2424	1574	263	-1703	-2383	-2254	-563	
201	1590	2818	1930	526	-2385	-4043	-3188	-535	
108	1338	2102	1521	378	-1573	-2571	-2556	-735	
-35	996	903	863	271	-601	-636	-1334	-326	
-419	175	-49	231	164	-199	-35	-587	-28	
