-175	-98	-416	-325	-188	-12	236	-41	97	
-156	-35	-596	-507	-227	0	309	110	79	
-273	-327	-767	-228	-163	106	725	295	40	
234	-383	-871	-653	-303	196	1073	308	282	
-83	-718	-1533	-1181	-379	294	1160	446	232	
-56	-600	-1695	-1151	-358	902	1248	330	234	
-328	-600	-1798	-785	-447	327	846	389	91	
-245	-112	-215	24	-69	-35	48	-109	-122	
-56	433	886	880	-83	-920	-1127	-1176	-387	
100	1680	2979	1574	-104	-1703	-2109	-2369	-749	
175	1932	3498	2001	57	-1892	-1906	-2742	-892	
67	1698	2782	1218	567	-1718	-2498	-2398	-373	
-189	550	1190	338	501	-717	-982	-1176	-271	
