-78	-105	9	82	-138	-193	-319	-305	-100	17	32	264	295	190	347	-153	
-85	79	158	132	-311	-131	-398	-335	-157	24	48	614	741	349	395	-199	
67	153	80	58	-140	-131	-252	-751	-402	-224	-27	592	944	71	881	-133	
277	259	-49	-21	-173	-319	-1065	-1127	-395	-346	-129	368	622	325	417	15	
215	165	-70	-87	-249	-255	-1167	-881	-476	-292	-230	259	572	246	248	322	
210	109	-112	-183	-249	263	-48	32	40	-238	-156	-52	-114	39	7	151	
143	-60	-223	-284	-187	386	319	1230	1059	-244	-416	-195	-821	-686	-574	236	
-183	-266	-334	-709	-228	829	1271	2575	1753	56	-630	-1438	-1610	-1612	-1244	-126	
-436	-422	-629	-1827	-770	1448	1869	3327	2274	298	-616	-2613	-2794	-1976	-1858	-292	
-314	-356	-570	-1930	-404	1483	3222	3938	3038	636	-402	-3052	-3808	-2663	-2053	-160	
-288	-161	-230	-1518	-565	1147	2449	3379	2118	153	-288	-3265	-3061	-2593	-1788	-40	
-260	-105	-348	-797	-507	238	1394	1649	1319	129	-135	-1509	-1807	-1429	-811	110	
-71	67	-306	-284	-331	-165	32	432	178	75	-189	-688	-483	-401	-7	157	
33	368	100	-187	-270	-378	-220	-96	-368	-99	-7	16	279	341	1149	306	
168	277	266	165	-242	-873	-775	-621	-1061	-95	144	416	826	598	1316	0	
84	75	140	367	-304	-1004	-1631	-1675	-1938	-339	378	495	1961	1120	1383	-444	
-1	92	212	528	-166	-742	-804	-1560	-2067	-204	176	375	1537	1288	932	-80	
-85	92	91	328	239	-480	-267	-564	-1406	-28	-108	648	1063	918	497	86	
-31	56	83	129	-49	-241	-260	-333	-530	-221	17	424	454	749	308	-60	
-71	-9	-21	-34	-111	-248	-341	-302	-314	-102	-27	312	103	254	189	-49	
