-92	-56	-2	-2	-181	-103	-125	-145	-183	-239	-300	-231	-372	-296	-255	-61	-34	417	266	530	163	82	40	28	-82	-111	-8	
3	16	72	184	-98	-104	-152	-234	-309	-287	-458	-298	-382	-296	-215	-61	208	668	313	560	388	119	101	26	-142	-252	-134	
-1	50	92	234	108	-74	-145	-509	-992	-1560	-1377	-749	-559	-376	-248	246	260	972	666	556	419	394	219	-208	-259	-274	-67	
-106	-176	168	211	133	-153	-173	-1019	-1660	-1820	-1981	-1021	-516	-588	-286	238	300	1121	1260	806	341	397	385	49	-74	-126	-151	
-135	-387	-85	63	191	-458	-375	-1340	-2284	-1257	-1952	-1121	-1114	-1013	-67	182	213	988	831	823	1020	471	560	96	-95	-148	-136	
-170	-137	-42	-63	-185	-753	-1122	-1879	-2603	-1618	-1650	-335	-1128	-787	47	213	311	456	649	281	1134	922	1042	227	114	-119	-134	
-191	-134	-108	-119	-299	-591	-1942	-2229	-2037	-997	-831	-305	-378	-337	87	428	363	196	376	211	-7	1044	1515	157	446	86	-60	
-255	-254	-134	-224	-299	-1106	-2426	-1938	-1283	-294	-510	-224	-277	-316	-108	254	268	78	15	195	398	1400	1647	551	665	78	0	
-257	-268	-239	-426	-866	-1709	-2015	-873	-427	277	-170	40	-115	-256	-248	428	-34	-49	-199	-33	7	294	1988	1504	1561	157	-52	
-226	-280	-421	-939	-1576	-1386	-1386	-319	-48	173	105	169	120	-107	-208	101	-306	-279	-519	-323	-210	177	2328	2317	2373	271	393	
-332	-463	-913	-1771	-2537	-1871	-1093	-138	327	358	364	484	353	-81	-155	-78	-463	-239	-851	-911	-545	46	1818	1788	3752	1186	973	
-250	-324	-973	-2395	-3661	-1165	-419	156	603	462	781	1050	790	144	-81	-385	-1174	-635	-1044	-1268	-978	-79	1307	1429	4016	1828	992	
-25	-465	-1436	-2916	-3557	-1077	-159	1536	1060	1178	851	1706	1167	1364	255	-207	-1341	-746	-1666	-1708	-499	-699	254	1485	4432	2772	1521	
-226	-447	-2122	-3228	-3897	-400	115	2579	1464	1038	555	1309	1476	2165	216	-308	-1537	-1121	-1638	-1818	-1019	-752	0	1145	5565	2526	1804	
-240	-687	-2212	-3450	-3616	-473	-69	2243	1658	619	1007	1309	1922	1892	247	-476	-1495	-1468	-1486	-1516	-2386	-562	-89	1240	4961	2168	2502	
-212	-747	-2122	-3020	-3764	-1283	-228	2066	1166	671	590	895	1476	1943	55	-364	-1313	-816	-1003	-1199	-2290	-726	-296	1372	4602	2564	1785	
-283	-387	-1480	-2693	-3262	-1224	-463	1571	630	1108	389	653	738	1262	55	-388	-1104	-425	-1196	-1021	-937	-752	184	1372	2505	1563	1087	
-202	-324	-495	-1653	-3054	-1930	-1005	633	196	1108	292	363	434	835	-61	-414	-672	-259	-906	-554	-677	-634	481	1901	2335	808	652	
-233	-254	-630	-1355	-2093	-2107	-1620	24	32	513	202	137	281	200	-61	-207	-295	-259	-357	-172	-308	177	853	1278	2373	-8	244	
-205	-315	-351	-342	-1383	-1960	-2162	-468	-309	301	-130	-224	-142	144	-148	-67	-213	86	-185	85	93	425	1383	729	1277	-104	192	
-142	-149	151	-194	-925	-1371	-1913	-1063	-1079	244	-515	-305	-162	-86	-104	-7	-147	393	-139	114	170	355	2347	711	52	-75	-163	
-311	-289	42	-25	-274	-1106	-2089	-1748	-1906	-212	-903	-420	-487	-254	-173	142	-14	456	-27	343	349	639	2290	654	-274	-82	-74	
-124	0	235	326	191	-298	-1664	-2054	-2110	-1127	-1880	-878	-1185	-269	-155	166	276	1072	715	455	155	2226	2252	-208	-282	-138	-161	
-61	16	143	376	150	-187	-1019	-2360	-2168	-1849	-2010	-320	-1398	-155	-67	79	379	756	1343	609	334	2129	1931	-126	-267	-230	-97	
-71	-78	33	225	191	41	-800	-1121	-1761	-1401	-1665	-878	-1128	-243	-108	277	300	772	979	954	319	696	1139	61	-224	-143	-128	
-25	-162	0	301	188	-56	-463	-358	-1210	-795	-1737	-678	-986	-155	-101	55	252	822	765	823	411	600	814	26	-94	-126	-141	
-29	-56	210	250	123	-70	-90	-358	-499	-451	-558	-332	-872	-256	-141	-54	220	456	289	183	194	479	473	-178	-52	-74	-88	
