-120	-155	-230	-244	-166	-358	-309	-304	-501	-265	-273	-350	-128	500	191	228	156	62	99	355	155	26	-67	-108	
-120	-116	-167	-207	-268	-344	-398	-301	-1104	-136	-277	-203	-121	275	31	322	321	165	221	294	307	35	28	-30	
-120	-21	-136	-264	-352	-611	-876	-823	-1866	-420	-331	-194	-141	195	205	487	321	202	327	370	325	157	175	-156	
-89	0	-91	-167	-770	-669	-1254	-1300	-2455	-806	-914	-101	-268	666	110	972	611	232	580	534	444	245	201	-97	
-134	0	-56	-35	-712	-684	-1254	-1473	-3174	-992	-1085	-249	34	347	55	1321	1574	1479	906	719	674	464	306	-193	
-260	-210	-327	-7	-1005	-1238	-2313	-2600	-3461	-1235	-1313	-343	-61	635	158	1869	1822	1463	1884	1595	1496	729	-237	-152	
-78	-273	-459	-402	-2059	-2492	-4126	-3553	-3432	-1450	-829	-303	-121	261	55	1620	1458	1512	1786	2939	525	604	253	-141	
-78	-657	-1147	-738	-2704	-4299	-4910	-3553	-2857	-835	-957	-155	3	476	-267	1055	1112	1151	2031	3749	455	824	428	-97	
-190	-776	-1102	-1445	-4418	-4620	-4924	-2614	-1679	-238	-815	256	-188	91	-280	629	533	855	1884	3004	2990	1410	1239	87	
-407	-1504	-1517	-2755	-5429	-4868	-4402	-1459	-1119	-7	-176	272	-302	-119	-407	299	-119	84	1020	3425	3954	2260	1674	288	
-764	-1504	-1768	-4594	-6307	-5757	-3589	-679	-458	145	-75	448	-56	142	-937	-345	-506	-66	93	3684	4011	3224	2637	542	
-463	-1623	-2345	-6066	-7142	-5291	-3473	-881	-259	290	197	504	-511	261	-1592	-431	-754	-139	-112	3036	4635	3621	2581	600	
-824	-1667	-2300	-6316	-7201	-5014	-1906	57	-116	202	72	79	-244	-47	-1160	-471	-1086	-237	279	1886	6601	4150	2599	516	
-645	-969	-2655	-6228	-7948	-4780	-2110	260	-136	76	48	-87	-230	-307	-993	-552	-602	-231	256	3214	7414	4604	3185	358	
-1062	-1430	-3010	-5787	-7728	-4868	-2414	-123	-218	-23	-95	24	-282	-101	-965	-478	-768	-40	-256	3425	5467	3508	3223	236	
-898	-939	-2847	-5213	-7406	-5218	-2574	-110	-113	145	-12	72	-185	-87	-700	-219	-464	-86	-158	3295	5259	3243	3109	288	
-239	-105	-1768	-4550	-6381	-4474	-2908	-14	-266	242	88	-21	-96	-27	-476	291	-73	218	396	3052	6374	3130	2241	563	
-239	-168	-1724	-3608	-5868	-4431	-3531	-383	-1061	-240	-118	-76	-36	15	-49	401	-73	468	567	3295	5278	2109	1693	533	
-208	-154	-1280	-2166	-4755	-4824	-4678	-1517	-2168	-21	-786	-14	15	33	81	456	94	1233	547	3668	2801	673	1202	619	
-155	-243	-541	-1651	-3598	-4241	-4736	-2340	-2699	-190	-886	-254	-27	238	-114	706	423	1266	726	4154	2139	314	994	393	
-190	-119	-251	-520	-2162	-2550	-2792	-1964	-2541	-635	-1227	-88	-134	29	224	856	979	1791	1770	1789	3103	446	481	316	
-162	-112	16	-423	-902	-1369	-1558	-1603	-2584	-1135	-1754	-74	-34	206	126	1121	1095	1807	726	1028	1780	280	43	157	
-71	-21	-62	-291	-345	-407	-1181	-1603	-2053	-1164	-1313	-290	-134	246	450	988	258	757	627	742	368	0	-14	35	
-43	-147	-132	-291	-104	-76	-978	-1300	-1852	-749	-1000	-209	42	341	414	503	401	593	285	495	237	-11	-134	45	
-92	-104	-139	-194	66	-34	-254	-294	-918	-346	-303	-238	23	241	363	472	250	476	46	159	98	-7	-15	17	
