-105	71	91	38	-19	114	-476	-305	-102	-22	-54	42	-35	-14	141	163	-99	-14	254	-311	-101	
-84	75	115	123	-144	-242	-860	-535	-48	-115	-114	-8	-7	118	195	237	170	148	77	-112	-174	
-160	-4	90	7	-281	-76	-1133	-721	-203	-276	-188	47	71	338	352	421	240	150	21	-415	-413	
-70	-21	148	98	-439	-607	-1636	-992	-616	-574	-315	142	205	457	454	442	222	177	61	-792	-230	
58	277	198	156	-963	-968	-1852	-1636	-1000	-357	-342	17	150	1072	1062	1052	627	247	-259	-887	-363	
159	253	214	49	-427	-737	-1938	-1836	-886	-283	-161	119	134	731	897	1266	987	-144	-526	-572	-533	
247	218	99	-83	-688	-809	-1866	-1178	-135	-108	111	103	118	434	567	675	629	-275	-446	-477	-311	
166	92	-21	-159	-1138	-1343	-1306	-61	80	192	114	-21	189	322	-34	343	15	-185	-246	-378	-355	
75	8	-125	-344	-1167	-823	-587	403	281	384	175	79	94	-305	-258	-53	-400	-234	-200	-200	-211	
-49	-305	-477	-447	-354	73	495	1016	361	472	374	71	-286	-391	-1155	-567	-773	-373	172	604	-111	
-126	-1077	-1137	-90	204	671	1823	1930	653	852	287	95	-286	-691	-2191	-1419	-1374	-673	657	641	463	
-258	-1430	-1488	32	229	1580	2587	2258	1339	921	382	-147	-74	-1551	-2467	-1873	-2099	-1167	928	843	1202	
-404	-1621	-1664	16	221	2261	3334	2241	1407	716	87	-194	-227	-1676	-2025	-2450	-2632	-1670	929	1183	1088	
-334	-1371	-1708	-159	614	3309	2622	1827	1562	818	39	-321	-546	-1440	-2246	-2148	-2222	-2391	1005	2222	1749	
-333	-944	-1547	-358	622	3257	2205	1188	1184	495	271	-348	-909	-1190	-1459	-1914	-2304	-2649	891	1939	2486	
-306	-520	-1049	-372	409	2121	1198	1050	858	272	120	-348	-797	-968	-989	-1969	-2085	-1303	475	542	1164	
-77	-395	-653	-406	-90	1195	373	290	337	72	-69	-201	-323	-885	-450	-1021	-1497	-530	324	324	551	
200	-160	-173	-289	-110	562	-143	-251	201	-229	-147	-178	-100	-358	-304	-139	-164	-438	-24	-156	43	
225	307	-63	-262	-412	-96	-875	-373	-203	-256	-228	-147	-100	-120	-53	62	-10	-14	-86	-311	-378	
8	497	239	-324	-405	-396	-1694	-427	-516	-362	-262	-81	7	-47	385	530	77	34	8	-314	-348	
65	312	186	-110	-302	-437	-1665	-806	-1156	-574	-296	55	134	173	1112	708	209	68	-555	-603	-427	
34	207	106	123	-254	-491	-1421	-522	-1099	-716	-402	-36	94	299	996	872	396	355	-548	-341	-579	
85	75	-90	213	-151	-185	-1219	-549	-516	-603	-389	-133	-20	-40	485	494	287	-72	-193	-222	-269	
25	99	85	83	-129	-219	-989	-285	-270	-330	-141	-87	-69	113	493	300	224	147	-155	-289	-208	
58	257	171	27	-43	-69	-702	-136	53	-97	-74	-87	-80	70	274	219	195	-61	-62	-23	-95	
