-225	-211	-28	-14	99	99	-193	-96	-207	-340	-312	-291	-337	-74	100	114	424	227	462	233	110	227	367	315	-126	-69	
-166	-113	-91	4	-63	41	-421	-238	-267	-1104	-606	-929	-437	-188	38	-27	540	462	554	341	312	276	218	96	-52	-44	
-162	25	-63	-91	-100	-270	-1092	-1587	-1098	-1722	-1450	-1398	-560	-329	269	-40	1221	930	1184	419	634	350	43	17	-259	-23	
-141	-29	-168	-119	27	-318	-1733	-2574	-2080	-2268	-2022	-2323	-942	-525	-89	-227	1687	1409	1660	474	1449	490	271	70	-129	8	
-29	-132	-349	-63	-561	-492	-1981	-3038	-2369	-2944	-1593	-2252	-390	-436	-148	-74	2401	2119	1692	2047	1449	1458	465	52	-333	-62	
-120	-120	-496	-223	-503	-1473	-2550	-4126	-3018	-3016	-1464	-1797	-518	-948	7	-7	1803	1904	1610	2569	3279	2025	370	402	139	131	
-133	-120	-376	-333	-1356	-3217	-3862	-4707	-3293	-3145	-1064	-843	-337	-1004	166	-233	673	781	1315	1509	4462	2423	1240	630	358	236	
-120	-225	-553	-881	-2269	-3934	-5087	-5389	-3206	-2771	-488	-189	-21	-382	-98	-373	-27	297	708	791	4478	3519	1882	1277	577	262	
-57	-421	-746	-481	-2858	-4857	-5203	-5156	-1502	-1507	201	225	296	-295	-345	-965	-186	-225	265	1101	3717	4389	3016	2108	490	148	
-296	-316	-761	-1058	-3490	-5927	-5991	-4953	-953	-889	307	1133	904	-54	-503	-1509	-607	-809	-152	147	2971	4899	3697	3431	506	297	
-732	-1212	-1162	-1694	-4123	-6600	-7201	-4155	-321	-286	619	1733	2642	151	-101	-2248	-2398	-2011	-444	-420	3247	4956	3489	3922	374	419	
-458	-1346	-880	-1901	-4786	-7245	-7332	-3778	-35	64	946	2248	4193	406	-414	-3099	-2912	-2826	-925	-650	2356	5410	4471	4923	808	533	
-436	-525	-360	-1679	-4859	-7904	-6501	-3096	309	316	1171	2951	3631	859	-428	-3518	-2093	-2909	-1145	-374	866	6469	4717	5149	619	671	
-324	-414	-370	-1857	-4697	-7802	-6559	-3372	57	389	1637	2471	3068	1198	-261	-3392	-2273	-2467	-1172	-459	752	6317	5095	4639	600	479	
-338	-465	-552	-1428	-3623	-6703	-6413	-3764	-383	-34	1050	1442	2762	843	-247	-2234	-1843	-2563	-1131	-636	833	6109	4774	3487	647	314	
-218	-241	-440	-1073	-2990	-5912	-6545	-4286	-1271	-218	807	430	1637	231	-287	-1662	-1551	-2066	-382	-479	2000	6072	4188	2826	420	341	
-282	-208	-259	-703	-1680	-3847	-4824	-3880	-1776	-731	24	-270	597	-228	-227	-1174	-607	-658	179	427	1692	5656	3526	1428	262	200	
-187	-50	-196	-511	-1503	-2660	-3483	-3662	-2426	-2484	-359	-1042	200	-483	-154	-630	-60	-192	823	1264	2550	3916	2336	767	61	43	
-141	-75	-260	-703	-591	-961	-2098	-3575	-2975	-3547	-1607	-2167	-337	-948	-81	-153	417	39	1463	1199	4267	2479	507	306	-37	-18	
-172	-71	-63	-541	-305	-360	-1034	-3793	-2542	-3921	-1779	-2978	-787	-990	-305	-27	822	1079	1692	1215	3538	986	166	0	-8	-35	
-183	-29	-42	-285	-167	-194	-392	-1965	-1314	-3087	-1793	-2508	-914	-1272	-121	229	1487	1376	2053	1656	1870	657	61	25	-26	-52	
-51	16	0	-28	-35	-131	-317	-1254	-621	-2340	-1707	-2124	-538	-539	-81	363	1554	1128	1938	590	758	219	-52	122	-67	-104	
16	-68	-58	-42	-52	-129	-214	-557	-679	-1794	-1150	-1484	-773	-384	-34	463	1138	765	1118	661	572	-119	-52	271	-156	-230	
-15	-86	-54	0	-50	-118	-207	-315	-410	-1507	-678	-943	-631	-289	0	355	772	282	823	364	201	19	91	141	-111	-230	
-8	-141	-70	166	-28	-91	-152	-177	-178	-487	-231	-416	-464	-315	-81	86	606	282	405	132	32	47	52	315	56	-30	
