-170	-142	-36	-135	-279	66	-477	-461	-425	-82	97	-41	176	264	79	55	-38	-93	-141	
-142	-121	-92	-133	-289	-400	-829	-482	-383	-246	121	395	172	648	272	182	55	173	-133	
-114	-165	-260	-287	-688	-164	-1224	-319	-311	-219	243	428	1030	852	182	230	134	34	-113	
-158	-162	-335	-377	-1236	-1018	-2118	-713	-876	-103	178	843	1527	1722	927	428	292	181	21	
-212	-183	-540	-776	-1783	-2622	-2953	-946	-1152	-76	32	774	2436	2932	2062	1625	446	149	134	
-260	-190	-1018	-1979	-2788	-4580	-3641	-1500	-920	-287	-96	1499	2608	4040	2655	1944	898	385	172	
-459	-324	-1152	-2633	-4371	-5801	-4989	-1690	-1036	-55	-109	1637	3448	5301	3587	2348	1734	668	360	
-487	-702	-2018	-3421	-5613	-7170	-5150	-757	-357	203	-300	187	3088	6324	5247	3965	2521	839	360	
-779	-852	-2406	-4030	-6944	-7906	-4520	-248	24	546	-817	-285	1956	6955	5941	4470	2788	1537	242	
-339	-1542	-2421	-4773	-7683	-7774	-3744	279	360	-33	-1607	-849	1013	7091	6619	5278	3023	2169	336	
-311	-1587	-2794	-5263	-8068	-7744	-4198	246	726	570	-1406	-435	773	6938	7364	5884	3089	2219	376	
-128	-1332	-2466	-5620	-7476	-7288	-4301	98	1183	399	-1765	-506	979	5898	7466	5732	3023	1753	117	
-339	-1437	-2152	-4921	-7225	-6935	-4286	-159	515	-110	-1377	-41	1339	6051	6585	4907	3207	1055	361	
-269	-1032	-1764	-2960	-5347	-5654	-4125	-358	-62	-221	-361	177	2093	5659	5586	3375	1768	440	164	
-346	-507	-1003	-1979	-3971	-4168	-3949	-1209	-470	-348	-7	567	2299	4841	3841	2382	965	291	7	
-191	-218	-323	-1058	-2700	-2416	-2807	-932	-1079	-342	24	463	1990	3631	2553	1120	1316	39	-60	
-43	-80	-8	-702	-1354	-1592	-1928	-538	-1486	-509	-102	791	1527	2506	1977	277	647	39	-139	
-73	-50	-8	-280	-644	-471	-1283	-363	-1108	-103	324	998	1030	1040	639	305	165	165	-100	
-85	10	75	-84	-614	-506	-829	-319	-1196	179	275	636	386	368	127	142	-14	165	-179	
13	101	-35	-210	-70	-264	-235	-207	-340	195	81	282	209	-236	-21	-47	-240	-272	-196	
