331	143	-35	-76	-239	-272	-285	-258	-243	-212	-154	-220	354	391	124	54	-131	-114	-89	-76	-125	
257	289	158	-48	-192	-273	-326	-559	-424	-315	-61	36	480	996	0	-66	-90	-96	-42	17	-104	
265	413	427	122	-76	-300	-935	-658	-942	-624	-14	223	856	1310	148	128	-66	-23	0	-87	-171	
390	560	740	245	-137	-544	-1007	-971	-1169	-821	-202	15	1088	1425	390	498	96	70	-193	-193	-134	
116	329	444	-48	-260	-1449	-1479	-1711	-1296	-1314	15	-74	1205	2350	1134	1134	510	192	-282	-516	-222	
91	525	758	302	24	-1334	-1193	-1597	-1551	-1455	-41	47	1338	1855	1102	404	334	185	-45	-344	-292	
-77	206	296	-7	-35	-1421	-921	-843	-1452	-1173	-61	-27	1205	930	675	108	239	-25	-156	-211	-252	
-361	-180	230	-391	-219	-374	32	-14	-390	-666	-147	-120	314	-20	296	-138	-115	-1	-71	43	-52	
-478	-242	-420	-335	220	64	342	482	128	-108	-194	-353	-206	-1086	-329	-564	-373	210	17	24	82	
-561	-521	-1354	-746	635	503	1481	2368	1517	470	-74	-504	-1163	-2577	-870	-2181	-621	552	635	105	81	
-576	-1107	-1748	-920	671	1962	2966	3826	3495	1961	-54	-1272	-2481	-4000	-2120	-2988	-856	1288	1353	503	105	
-547	-1752	-2098	-1239	584	2413	3811	4237	4262	3045	190	-1048	-3009	-5091	-3329	-2687	-2227	1439	1164	1051	341	
-694	-1605	-2317	-1428	529	2170	4346	4117	4500	3146	341	-1104	-3550	-5408	-3797	-2741	-1738	608	1542	1749	227	
-532	-800	-2054	-818	676	2066	3121	3363	3273	2706	31	-700	-3217	-3613	-2793	-2810	-817	1189	1656	1069	420	
-277	-346	-1238	-398	211	1337	1896	1476	2097	1351	-47	-260	-2023	-2094	-2106	-2413	-647	564	937	166	218	
-187	-290	-494	-369	-301	259	584	136	1210	255	-107	205	-464	-1169	-566	-361	-392	49	131	-52	78	
-103	-21	82	-398	-409	-551	-217	-701	192	-61	-194	65	-67	156	7	225	-223	-104	-170	-378	-208	
-70	132	394	98	-383	-1133	-1436	-1555	-1396	-1103	-461	316	495	1888	937	365	-112	-232	-326	-372	-517	
215	148	723	515	-137	-1334	-2108	-2593	-2047	-1737	-350	316	1487	3094	1922	303	-72	-385	-509	-264	-329	
198	256	1041	393	-417	-1464	-1521	-2665	-2146	-1455	-294	831	1820	2532	2004	559	-7	-437	-982	-319	-363	
126	99	846	237	-192	-1277	-1164	-2124	-1905	-1356	-328	697	1969	2119	1955	590	193	-274	-950	-378	-785	
149	206	493	401	-14	-1076	-878	-1256	-1466	-1483	-174	1099	1803	1657	1298	225	54	-215	-341	-319	-333	
41	156	246	335	130	-1047	-542	-630	-1367	-976	-114	513	1487	732	468	202	9	-82	-230	-215	16	
149	132	110	32	-178	-745	-481	-162	-645	-342	79	268	872	164	241	-92	-138	-161	-178	-163	70	
