49	-7	-246	-116	-271	-196	-236	-242	-247	-74	-179	-331	-310	-154	32	157	203	175	241	169	148	-82	-89	-74	
57	253	-120	-143	-271	-205	-293	-398	-381	-365	-213	-476	-119	-99	-59	236	210	385	300	174	100	-8	47	-87	
-7	18	-82	-109	-163	-183	-330	-708	-476	-1090	-272	-630	-185	-197	15	359	297	484	402	376	87	17	0	-13	
148	-2	-116	-103	-174	-176	-424	-948	-995	-1969	-1301	-1182	-369	-420	216	581	465	503	717	803	384	52	78	26	
33	-55	-93	-143	-251	-644	-928	-1709	-1850	-2667	-1954	-2149	-461	-433	688	736	975	1901	1261	2426	402	227	84	74	
-7	-93	-204	-347	-515	-1498	-1608	-2667	-2551	-3057	-1662	-1831	-251	-125	548	893	1126	3431	2243	2766	1300	602	278	209	
-33	-254	-280	-463	-778	-2494	-2826	-3583	-3112	-3253	-1454	-1086	-119	-125	736	1156	1296	4451	3263	3955	1639	827	471	242	
139	-398	-482	-946	-1293	-3220	-4114	-4400	-3575	-2653	-358	-809	78	145	416	297	569	3525	4339	4804	3148	997	267	392	
148	-281	-301	-1492	-2051	-4344	-5233	-5189	-2874	-1690	141	-93	569	331	202	-23	140	3261	4679	6370	3940	2128	814	682	
-99	-277	-246	-2053	-2194	-5710	-5955	-5062	-1415	-574	1387	1227	1282	124	85	-576	-714	1579	3791	6993	4978	3956	965	531	
-194	-480	-342	-2225	-3223	-6606	-5983	-4682	-1289	39	2767	2482	2414	108	-445	-2453	-1486	711	3130	7031	5977	5125	1285	701	
-285	-673	-294	-2139	-4053	-6948	-6352	-3822	-161	497	3681	3688	3465	-309	-530	-3793	-1218	-37	2356	6748	6204	5238	1568	795	
-131	-804	-405	-2642	-4467	-7289	-6720	-3287	111	446	4529	4068	2956	-210	-935	-4771	-1943	-489	1450	6503	6072	5842	2227	814	
-296	-833	-471	-2369	-4238	-6720	-6776	-2991	7	647	4230	4415	2447	101	-1167	-4329	-3220	-570	846	7088	5958	6030	2303	1190	
-420	-833	-506	-2541	-3738	-7019	-6295	-3512	113	339	3266	3209	1545	93	-706	-3746	-2637	157	1601	7182	5487	5276	2171	738	
-475	-717	-564	-1895	-3309	-6435	-6536	-3709	-616	-140	1238	1425	297	140	-40	-1933	-808	1409	2470	6484	4638	4315	1228	331	
-227	-557	-694	-1435	-2580	-5027	-5856	-4231	-1415	-909	55	235	-7	9	-97	-1302	-430	2826	2753	6503	3827	3278	494	357	
-97	-206	-335	-1320	-2122	-3205	-4695	-4893	-1976	-2346	-425	-324	-283	0	742	-237	402	5584	3376	5597	3110	2618	148	165	
-104	-169	-212	-1320	-1779	-2551	-3902	-4146	-1990	-3127	-1246	-920	-952	-7	765	513	1145	6642	3753	3974	1809	1355	139	145	
-115	-151	-137	-875	-621	-1626	-2245	-3033	-2201	-3225	-1454	-1804	-1282	-459	998	1704	2109	4753	2904	2257	1187	384	-148	46	
-117	-81	-285	-702	-285	-1057	-1566	-2512	-1612	-2974	-2023	-2052	-815	-527	967	1912	1788	4432	1526	1351	323	69	-340	-37	
-76	-105	-219	-157	-95	-744	-617	-1554	-1149	-2443	-1121	-1541	-595	-230	448	2082	616	3903	463	577	331	305	-109	-104	
-83	-94	-123	-252	-55	-264	-384	-736	-644	-2150	-663	-961	-362	-302	-33	1534	446	1957	201	297	122	139	23	-13	
-20	-62	-103	-150	-155	-243	-261	-275	-348	-1216	-153	-754	-438	-293	-144	744	352	692	0	-178	-8	-30	-215	244	
