-197	-186	-84	-88	-109	-152	-731	-198	-327	8	-115	-167	-84	182	31	165	47	-99	-99	-20	114	315	188	-8	122	
-157	-123	-111	-236	-7	-383	-1065	-335	-472	-294	-203	-162	-235	80	118	133	188	140	-26	117	133	166	201	-97	-22	
-43	-75	0	-319	-83	-305	-1268	-410	-989	-506	-324	-95	-255	373	94	205	368	304	-14	108	136	160	323	-7	-43	
-29	-133	-143	-216	-283	-372	-1297	-328	-1622	-515	-772	-95	-275	110	-60	228	556	150	147	194	214	247	72	-29	-37	
-50	-238	-144	-118	-355	-436	-1312	-1069	-1866	-864	-857	-411	-275	404	332	955	798	855	707	482	280	262	-23	-141	-89	
-89	-294	-77	-284	-580	-1063	-2023	-2065	-2714	-1250	-1526	-518	-356	105	31	1288	1673	1266	1264	750	648	385	96	-69	-116	
25	-164	-140	-361	-1459	-2112	-3169	-2816	-3504	-1850	-1341	-249	-449	341	0	1554	1624	1807	1069	2210	753	507	385	-23	-141	
-88	-245	-327	-77	-2250	-3308	-4097	-3322	-3475	-1307	-1398	-222	-141	365	-100	889	1789	1545	1199	4105	2215	427	586	-178	-200	
-155	-328	-570	-1224	-2938	-4358	-4707	-3596	-2613	-305	-1071	-128	-255	365	-27	590	798	675	2177	3295	2385	994	692	17	-52	
-281	-510	-1398	-1989	-4242	-4431	-5185	-3192	-1809	-109	-385	32	-302	325	-267	464	117	117	1558	3830	3236	1448	994	192	0	
-211	-924	-1916	-2916	-5253	-4897	-4591	-1950	-903	-14	16	448	-302	-85	-463	86	-199	-158	334	3603	4219	2015	1957	323	271	
-295	-999	-2108	-4153	-5868	-5203	-3996	-1199	-918	-55	345	870	-141	-209	-588	-113	-284	-79	54	2955	4937	2941	2807	428	143	
-288	-939	-2078	-4315	-6732	-4941	-3473	-335	-402	96	402	1142	-148	-317	-742	-219	-561	-402	264	1886	6072	4112	3544	131	113	
-197	-880	-2049	-5021	-8095	-5961	-3488	-164	-340	0	474	493	-10	-167	-1048	-352	-506	-787	-86	2000	6147	4679	3714	288	376	
-704	-1712	-2212	-5286	-7597	-6107	-2937	105	-320	7	265	265	-215	-94	-1453	-285	-630	-581	259	2178	5523	4982	4111	236	295	
-689	-1296	-2064	-5021	-7509	-5888	-3328	301	-306	84	-27	18	-455	-14	-1397	-213	-403	-218	-473	2647	5769	4093	4243	166	585	
-141	-390	-2108	-4624	-7025	-5407	-3314	-35	-130	256	-75	-163	-232	-134	-769	204	-423	-106	116	2081	5467	4263	2184	978	747	
-155	-391	-1798	-3638	-6249	-5509	-3981	-997	-515	-92	-95	-137	-173	-107	-373	-138	-125	124	295	2097	4691	3923	1088	481	183	
-307	-746	-999	-2490	-5223	-5320	-4068	-1286	-1507	-14	-303	-115	-201	-151	-140	-52	-60	855	256	3069	4238	1788	899	341	376	
-106	-531	-940	-2063	-3803	-5087	-4097	-2051	-2096	-143	-986	-422	-235	-154	71	133	219	1266	474	4089	3670	1353	463	157	156	
-99	-294	-378	-871	-2206	-3220	-3459	-2369	-2355	-892	-1299	-350	-114	15	110	224	616	2037	1248	1676	1931	881	78	122	139	
-36	-127	-126	-416	-1576	-2433	-2313	-2296	-2671	-1221	-1441	-343	-275	-101	300	723	1244	2267	824	1287	543	385	-37	-52	-126	
8	-49	-84	-7	-697	-1908	-1370	-1776	-2283	-2222	-1270	-148	-181	-154	948	1138	1178	1709	271	843	376	26	-57	-67	-68	
109	-56	-202	165	-521	-303	-920	-982	-2355	-1765	-1114	-189	-128	39	865	872	1145	1052	417	247	192	-15	-41	-74	-136	
193	-7	-34	-137	-477	148	-340	-823	-1291	-978	-345	-296	-255	230	403	424	567	429	101	96	105	-52	-15	-244	-97	
42	-25	-133	-201	-214	-20	-233	-246	-616	-353	-431	-411	-108	230	297	385	274	405	202	-69	-193	-245	113	-244	-45	
