-762	-354	-310	-275	-233	-157	-75	-64	
-629	-395	-390	-303	-254	220	-14	-82	
-600	-464	-800	-399	16	472	170	-82	
-821	-753	-1210	-275	237	440	486	355	
-659	-1180	-1166	-324	221	566	677	290	
-1029	-1062	-917	-434	16	241	312	145	
-112	-222	-166	-90	-42	73	48	121	
491	473	792	353	-223	-708	-1363	-183	
1284	3051	1681	-159	-1558	-2686	-2053	-778	
1176	3212	1805	-69	-2182	-3264	-2742	-1035	
1140	2245	1574	246	-963	-2080	-2010	-806	
525	1118	827	197	-383	-650	-587	-721	
58	107	-76	82	8	-253	-123	-298	
-244	-430	-171	12	98	334	154	-28	
-407	-378	-390	41	920	1195	1059	379	
-156	-282	-829	-110	1043	881	568	145	
-644	-385	-858	-482	171	566	121	15	
-327	-355	-331	-289	98	399	0	-28	
-188	-270	-270	16	229	326	16	0	
