-175	-117	-255	-110	-37	-99	-148	-222	-249	-237	-167	-52	115	200	295	383	73	60	17	28	95	-25	-111	
-126	-133	-257	-210	-40	-126	-341	-362	-289	-185	-156	-97	61	418	597	653	351	200	87	37	8	-37	-266	
-180	-205	-257	-292	-366	-576	-1029	-595	-643	-458	-326	26	279	593	619	1136	479	335	130	26	4	43	-266	
-213	-271	-316	-335	-412	-781	-1407	-1619	-1557	-678	-919	-141	392	983	331	1757	1273	531	771	-15	68	269	-133	
-272	-268	-290	-391	-484	-1554	-2274	-2581	-2377	-1088	-1312	-222	122	1567	1143	3431	2269	1602	1203	204	239	105	-88	
-180	-238	-323	-453	-791	-2421	-3709	-3132	-2944	-1151	-273	-222	0	1322	710	3789	3454	3632	1898	1331	52	347	57	
-223	-304	-310	-466	-1602	-3462	-4450	-2849	-2503	-1104	-273	-52	-52	945	78	3732	3718	4084	2781	2138	243	682	198	
-272	-409	-870	-1511	-2078	-4109	-4261	-1871	-1163	-267	69	-56	-362	192	-296	2754	2852	4328	4078	3284	1898	1507	-207	
-140	-768	-1351	-1962	-3057	-4172	-3819	-374	-97	489	340	122	-547	-311	-1771	1192	1705	4403	4679	4505	2668	1451	173	
-232	-865	-1378	-1771	-3819	-4440	-2416	183	752	2823	1187	657	-936	-2419	-3218	-215	200	3632	5618	6232	3362	1507	321	
-60	-906	-1570	-2454	-4540	-4377	-1234	937	2035	4748	1998	1128	-2180	-3710	-4524	-722	-155	2147	5506	6589	4526	2764	538	
-213	-1141	-1722	-3890	-4581	-3636	-363	1731	3263	5597	2865	978	-2306	-5252	-6050	-1760	-851	1715	5430	6758	4826	3346	1220	
-205	-1251	-1680	-4273	-5206	-3588	-163	1901	3187	5691	2941	789	-2007	-5472	-6664	-2389	-725	1677	5750	7866	5315	3027	1220	
-239	-1127	-1090	-3111	-5179	-2894	-1187	956	2319	5804	2922	445	-1613	-4434	-4981	-2374	-426	2035	5280	7265	4864	3383	1520	
-179	-851	-1557	-2892	-5873	-2421	-1659	578	978	4483	1734	393	-1267	-3899	-3439	-1068	-384	2674	5750	7209	4170	3327	863	
-305	-519	-911	-2536	-4581	-2989	-1612	157	271	2558	26	-187	-1393	-1664	-1724	-288	784	3087	5524	6176	3156	2539	251	
-160	-395	-719	-2468	-3520	-3052	-3299	-474	-1116	690	-496	-495	-1503	-60	-148	148	2796	4065	5975	4993	2668	1489	139	
-84	-218	-430	-1005	-2608	-3304	-4560	-1336	-1983	-931	-887	209	-716	588	558	2227	3868	4234	6069	3810	1391	78	184	
102	-113	-303	-445	-2010	-3226	-4450	-2202	-3291	-1624	-1848	78	-622	2151	1331	2923	4846	4384	4378	2852	1485	-15	69	
-25	-95	-351	-384	-392	-2327	-3599	-2392	-3007	-2459	-2005	-30	-333	2848	1990	3412	3511	3632	2762	1537	339	118	269	
-69	-179	-273	-348	-559	-1302	-2463	-2218	-2881	-1860	-1564	253	-266	1925	1086	3074	2627	2899	1579	655	-126	-118	266	
-40	-179	-210	-230	-194	43	-1549	-1083	-2109	-518	-1013	-246	-170	2471	479	1794	2025	813	269	348	78	130	-59	
-27	-278	-244	-276	-156	52	-1171	-378	-1636	-915	-793	-52	480	1944	174	758	784	719	52	252	-37	382	78	
-148	-218	-316	-270	-203	236	-89	-208	-407	-222	-340	148	200	1115	396	340	287	287	87	121	63	382	-30	
