-74	-260	-187	-352	-303	-185	0	-204	234	
-164	-279	-333	-308	-358	-233	40	22	101	
-56	-313	-423	-187	-224	-69	537	222	226	
-133	-511	-620	-366	-282	-110	348	272	218	
-338	-1014	-988	-573	-207	65	863	300	218	
-238	-1029	-1062	-814	-172	311	1405	347	203	
-133	-762	-1150	-697	-317	270	1178	194	70	
-133	-140	-104	-90	-212	-83	122	-157	-102	
179	533	886	756	33	-340	-1040	-1291	-454	
268	1356	2943	1877	-69	-1108	-1675	-2757	-592	
343	1428	2907	2303	156	-1471	-2498	-2527	-792	
774	1482	2228	1325	246	-1268	-2253	-2067	-649	
284	533	903	495	328	-412	-1040	-889	-346	
