-101	-140	-437	-290	-55	-28	440	8	-23	
-28	-167	-576	-228	-145	142	717	243	42	
-10	-404	-738	-697	-272	24	717	642	237	
167	-984	-1091	-1239	-269	196	1300	1545	542	
-133	-1191	-1253	-1547	-365	245	1405	903	250	
-210	-1236	-1018	-917	-523	278	1073	712	387	
-89	-202	-160	-125	-296	-55	73	-21	-61	
142	300	886	413	-110	-572	-1040	-932	-183	
301	1536	2281	1912	106	-1079	-2340	-2455	-420	
175	1734	3158	1877	599	-1761	-2600	-2972	-271	
-56	1536	3176	1663	575	-1428	-2253	-2297	-48	
-203	541	903	827	304	-818	-968	-1219	-231	
-328	-21	298	115	82	-151	-14	-327	-48	
-228	-223	-284	-283	32	335	244	-82	8	
-301	-629	-536	-433	-49	384	435	251	119	
-63	-600	-797	-580	8	302	863	186	30	
-112	-272	-753	-166	7	340	410	8	-20	
-224	-411	-561	-159	-152	8	149	24	-75	
-183	-341	-458	-263	-145	-37	154	111	-62	
