157	33	8	-7	32	-334	-387	-544	-384	-376	-160	-120	291	266	609	207	46	-57	-319	-319	-281	-97	
126	41	-138	-39	-138	-367	-508	-672	-417	-807	-399	-300	385	1062	790	306	77	-30	-452	-466	-333	-189	
224	92	16	18	16	-487	-663	-1683	-588	-905	-328	23	605	1326	987	528	-14	-178	-619	-957	-252	-244	
169	90	145	81	-89	-889	-1107	-1327	-1084	-1300	-414	-14	440	1574	1069	546	61	-23	-1155	-1556	-341	-221	
61	24	202	15	-260	-1377	-1135	-473	-773	-1187	-336	-60	407	2053	905	528	279	26	-1076	-1178	-289	-185	
-7	-7	138	40	-144	-1794	-806	-210	-290	-779	-101	-14	291	1343	522	446	150	105	-682	-1131	-754	-222	
-14	-118	-7	-96	-350	-1248	-34	410	104	-322	39	100	338	289	327	233	79	13	-259	-721	-141	-185	
-347	-380	-356	-514	89	-245	72	1236	464	-134	47	39	338	0	-79	-99	-78	66	78	-319	-119	104	
-610	-536	-523	-572	244	186	1033	1922	1449	267	246	120	236	-1030	-264	-1197	-419	254	376	446	158	139	
-1518	-844	-1092	-1254	562	642	1568	2368	2267	1368	1019	-40	-325	-2039	-1007	-1880	-813	105	350	1579	166	323	
-709	-1327	-1223	-1399	709	1580	2137	2711	3017	2723	1271	134	-941	-2936	-1942	-1566	-1901	-200	1145	2883	355	550	
-738	-1708	-1675	-1457	497	2222	2068	3174	3120	3621	1456	39	-1704	-3572	-2505	-2085	-2989	-193	1467	3298	940	603	
-341	-1356	-1806	-1268	554	1875	1689	2917	2983	3959	1574	237	-1399	-3461	-2670	-2632	-3044	-430	994	2807	959	454	
-298	-785	-1573	-1036	793	1545	1965	2505	2165	3282	1288	142	-1371	-2646	-2574	-2577	-1901	-148	767	2259	726	454	
-139	-448	-800	-485	440	486	946	1750	1517	1537	301	118	-913	-1997	-1900	-1757	-2268	499	1674	691	210	244	
149	24	-110	-158	211	324	234	321	336	87	-221	-120	-391	-1086	-1145	-1032	-1697	121	956	411	-74	-274	
116	206	370	221	220	-225	-265	-473	-68	-228	-301	-122	-27	-225	-310	-786	-170	17	-208	-422	-333	-289	
116	276	1165	237	211	-1133	-292	-1412	-384	-849	-476	-40	173	305	-139	-296	425	325	-572	-863	-769	-206	
-42	880	1837	425	57	-1133	-549	-1612	-1367	-1441	-588	-107	314	376	554	365	719	718	-682	-595	-691	-521	
241	934	1819	515	48	-989	-907	-1910	-1296	-1370	-546	-240	401	649	611	520	536	289	-1313	-169	-691	-385	
24	396	422	373	138	-831	-921	-1512	-1070	-1145	-883	-134	357	930	724	627	616	52	-1187	-148	-237	-237	
-243	107	345	285	195	-436	-468	-1284	-942	-1117	-644	-207	259	930	790	648	290	-148	-745	-193	-245	-193	
-186	-28	57	229	146	-191	-298	-601	-659	-1060	-234	-187	251	407	491	287	46	-193	-385	-328	-152	87	
-193	-159	82	163	81	-150	-400	-264	-437	-779	-574	-74	157	209	278	233	130	-89	-222	-238	-119	46	
