-130	25	-78	-4	-70	-575	-311	-303	-233	-103	32	-109	
-79	-8	51	100	-306	-1194	-302	-200	-90	65	75	60	
-64	53	193	-85	-570	-988	-521	-241	253	668	332	282	
101	92	103	-63	-866	-1268	-1107	-207	393	509	486	347	
118	149	20	-154	-541	-1047	-1400	-310	278	489	469	541	
90	15	-15	-154	-1058	-959	-873	-489	57	206	348	178	
-43	-162	-162	-63	-174	-229	-173	-255	-35	-69	-130	-41	
-177	-549	-148	83	450	671	264	-172	-485	-968	-1277	-380	
-170	-525	-302	58	1176	2657	1272	-110	-1703	-2643	-2455	-449	
-362	-522	-227	175	1518	2424	1859	304	-1761	-2932	-2987	-349	
-99	-358	-241	75	1356	2102	1361	-97	-949	-2080	-2469	-992	
-99	-175	-85	234	350	1172	495	82	-470	-982	-1334	-468	
