-73	-107	-105	-30	-82	-132	-193	-304	-241	-230	-253	-259	-170	313	366	278	52	356	78	156	-163	121	-45	-67	
-40	-92	-118	-16	-56	-210	-296	-326	-415	-764	-348	-641	-274	479	418	391	287	298	365	373	17	173	73	-41	
46	-27	-42	-56	-111	-355	-1352	-946	-840	-1079	-1724	-987	-163	910	1047	230	1034	185	847	1526	17	106	-148	-127	
-78	-199	-109	-88	-111	-658	-2282	-2112	-1706	-1724	-2259	-554	-274	1343	1404	1696	1597	1988	1673	1432	538	382	83	-177	
-132	-276	-190	-287	-304	-1808	-3243	-3089	-2887	-2370	-2117	-924	-347	235	859	1696	3101	2908	3137	2445	608	295	277	40	
-267	-459	-437	-563	-1407	-3290	-4110	-3656	-3265	-1771	-2196	-289	-296	139	566	944	2293	3397	3681	4078	1801	1553	277	228	
-251	-479	-536	-622	-2463	-4614	-5181	-3656	-2935	-622	-547	-8	-127	-73	-37	418	1297	3415	3982	5485	2720	1909	714	338	
-270	-414	-850	-1491	-4276	-5607	-5953	-3325	-2242	-237	0	261	-63	-266	-458	-37	17	2307	3850	5954	4051	3259	1407	268	
-316	-432	-432	-1854	-5506	-7703	-5701	-1624	-1013	1713	1191	1454	-119	-1147	-1983	-1534	-685	1293	2255	6442	5233	4140	2157	1018	
-760	-565	-503	-2642	-6893	-7277	-5339	-647	-496	2844	2623	2791	226	-1351	-3540	-3421	-2162	678	1204	6704	6208	5527	1988	572	
-760	-361	-1099	-3084	-7477	-6726	-4914	-171	192	4503	2830	3997	148	-2028	-4751	-5370	-3231	156	278	6066	6396	6277	2007	1224	
-408	-433	-1031	-3210	-8281	-7057	-4630	0	227	4899	3527	4920	279	-2374	-5175	-5496	-3435	17	295	5973	7446	6296	1820	624	
-336	-419	-105	-3431	-7240	-6883	-4661	-156	122	4277	3659	3978	69	-1807	-4169	-5417	-2964	147	217	6029	7014	6502	2288	1018	
-145	-218	-196	-3604	-6830	-7167	-5339	-429	-200	3429	2547	3526	235	-958	-3760	-3924	-1565	200	753	5729	6752	6108	2082	511	
-132	-285	-527	-2611	-4954	-6237	-5229	-1309	-635	1015	1153	2904	-23	-443	-2439	-1660	-318	955	2386	6048	6189	5415	1651	1411	
-175	-263	-347	-1570	-3378	-5812	-4945	-2569	-1722	314	-37	1096	-229	-251	-804	-303	139	2852	3175	5954	4952	5096	1276	962	
-198	-197	-46	-415	-2463	-5276	-5071	-3766	-2683	-165	-952	61	-451	392	-89	1320	1334	4279	4320	4697	3358	2659	920	590	
-211	-170	-46	96	-1786	-4109	-4472	-3656	-3171	-1913	-1975	-185	-547	1399	409	1978	2311	4824	3926	4359	2570	1460	121	373	
-206	-223	-281	-326	-682	-2329	-2975	-3356	-3486	-2291	-2920	-119	215	1851	1141	2523	2255	4373	2630	3627	1351	747	243	303	
-191	-171	-92	-67	-541	-532	-2755	-2884	-2998	-2007	-2369	-266	-323	639	549	1790	1785	3021	1467	2277	495	-89	190	255	
-150	-168	255	90	-15	-376	-1006	-1844	-1722	-1047	-1849	-303	-384	479	409	1941	1222	2063	866	373	312	-2	122	277	
-126	-111	-53	188	70	52	-392	-1198	-1013	-827	-1267	-421	-216	148	165	1264	365	1256	208	208	45	-89	26	303	
