-15	-28	9	-1	-76	-291	-350	-239	-89	-84	-14	136	271	214	150	
75	11	41	33	-35	-406	-688	-477	-340	-271	56	648	494	317	206	
84	94	131	99	74	-317	-891	-1083	-846	-393	193	1432	350	412	466	
-25	-35	31	-63	-94	-385	-891	-1184	-788	-332	104	1398	487	581	366	
-8	-35	-64	-229	-166	-152	-876	-939	-388	-156	56	852	342	285	199	
134	167	-21	-723	-187	271	-220	-96	-164	-149	-21	240	-34	-261	86	
16	-44	-237	-568	-221	493	204	1457	357	-41	-284	-471	-807	-728	-560	
16	-119	-555	-1091	-180	882	1658	2418	2066	476	-399	-1764	-2357	-1598	-1453	
-295	-335	-792	-1018	-332	1059	2273	3327	2952	429	-687	-2712	-3146	-2677	-1885	
-400	-385	-614	-1121	-249	634	2396	3921	3090	446	-243	-3321	-3244	-2705	-1648	
-287	-321	-378	-767	-352	369	2167	2837	2222	170	-291	-2812	-2963	-2453	-1174	
-190	-231	-345	-451	-352	-21	1570	2243	1042	49	-223	-1820	-1610	-1247	-333	
-57	-56	-320	-333	-221	-124	196	776	300	83	-95	-702	-268	-414	39	
58	142	-42	-139	-228	-523	-199	-253	-630	80	-48	16	287	365	537	
125	209	166	190	-173	-669	-1094	-795	-1823	-156	-142	256	1334	1305	1383	
109	213	216	456	132	-434	-1602	-1199	-2268	-61	144	408	2198	1692	1182	
-36	318	83	850	66	-436	-731	-1791	-1952	-238	94	256	1622	1473	664	
55	224	233	370	8	-385	-456	-1401	-1449	-122	217	375	1080	985	268	
120	293	325	226	-63	-365	-295	-578	-1033	-7	64	480	859	349	39	
21	135	241	201	148	-152	-184	-205	-573	193	88	392	279	214	-34	
