-71	13	-85	-189	-202	-430	-380	-83	-42	505	121	-14	
-31	-44	-29	100	-362	-871	-316	-186	90	257	-7	-95	
-43	3	143	-87	-792	-1032	-551	57	65	440	243	24	
-22	-43	115	-299	-1088	-1253	-1283	-145	65	505	446	201	
13	32	5	-133	-1147	-1106	-1181	-317	319	495	382	137	
-40	0	-111	-349	-1206	-1297	-1122	-420	155	270	259	38	
-71	-169	-169	-224	-153	-14	-159	-262	-131	-55	-34	16	
-153	-225	-169	-63	475	1011	525	-97	-688	-1170	-1234	-481	
-321	-542	-480	83	1698	2836	1450	-21	-1471	-2412	-2355	-749	
-367	-654	-540	343	2058	3158	1770	403	-2255	-2484	-3059	-520	
-327	-717	-286	201	1734	2693	1467	575	-1761	-2542	-2139	-373	
-255	-552	-22	159	960	1297	880	528	-760	-1632	-946	-102	
-43	-373	-93	-49	91	182	231	-104	-226	-506	-245	-21	
