25	-153	-381	-304	-207	24	285	-116	-153	
-59	-306	-664	-639	-90	16	448	-48	-59	
-56	-674	-1194	-380	-234	106	546	8	48	
-196	-1280	-1430	-1093	-399	122	776	438	266	
-398	-1487	-1430	-1913	-523	81	494	275	541	
-454	-910	-1194	-1181	-917	221	288	332	216	
-210	-251	-326	-304	-310	-223	105	-130	8	
0	250	522	305	-152	-833	-1199	-1176	-414	
134	1464	2281	1396	90	-1021	-2065	-2053	-278	
184	1752	2800	1877	312	-1979	-2296	-2584	-326	
-7	1356	2711	1521	304	-1500	-1964	-2211	-319	
-119	416	1226	880	263	-978	-506	-989	-312	
-161	50	16	16	95	-55	-76	-150	-129	
-482	-202	-451	-521	156	163	586	357	-122	
-253	-230	-573	-726	-124	302	495	267	-41	
-129	-53	-885	-1063	-282	245	828	89	-31	
-210	-279	-679	-785	-379	287	429	113	-55	
-35	-265	-753	-580	-248	180	243	191	-32	
-105	-209	-645	-345	-159	286	197	113	-21	
