-160	-464	-435	-62	171	326	85	57	
-274	-485	-932	-241	-14	246	56	-10	
-407	-723	-814	-227	-179	619	167	24	
-376	-929	-653	-90	368	1300	-28	88	
-644	-503	-1019	-248	709	1649	413	347	
-570	-1238	-1049	-227	368	636	486	460	
-955	-679	-858	-296	147	529	330	178	
-202	-70	-214	-296	-124	203	-82	72	
250	282	382	-207	-1065	-982	-1033	-156	
1212	1798	1645	180	-1994	-3177	-2053	-149	
1284	2460	2535	172	-2501	-3423	-3016	-449	
1212	2335	2143	246	-1254	-2022	-2153	-231	
416	975	774	90	-499	-795	-1047	-217	
-14	8	16	-104	-107	-123	-102	-61	
-327	-478	-565	-186	8	489	170	-48	
7	-513	-609	-83	409	469	97	-75	
-762	-694	-1005	-104	425	421	154	-55	
-1043	-400	-1034	-179	0	237	105	-3	
-969	-252	-448	-257	-247	158	50	-34	
