41	66	115	-83	-90	-253	-442	-400	-378	-169	-72	293	205	215	282	390	154	100	-89	-333	-326	
125	157	247	8	-172	-982	-946	-821	-929	-316	-188	160	221	290	897	1118	326	63	-170	-378	-370	
239	157	329	41	-288	-1156	-1607	-1393	-1441	-249	-114	144	237	656	1194	1430	442	294	-275	-446	-366	
350	257	309	102	-144	-780	-2096	-635	-815	-182	-168	293	260	661	831	1594	240	160	-481	-666	-378	
243	224	297	205	-194	-867	-1737	-332	-146	32	-7	124	15	487	258	1298	669	588	-230	-855	-370	
183	99	264	-110	-818	-1286	-1650	-89	-102	280	239	198	15	330	-238	445	551	-85	-348	-425	-126	
-35	-70	-56	-269	-731	-539	-587	468	168	440	63	70	7	-47	-395	54	256	15	-237	-370	157	
-105	-264	-316	-216	-14	146	462	481	310	1159	406	15	-60	-418	-1196	-664	-453	-392	779	236	411	
-230	-490	-521	-262	384	741	1406	1119	601	1091	446	-61	-233	-760	-1928	-1447	-1320	-654	779	786	748	
-511	-944	-339	-127	384	1824	2379	1257	1116	716	342	-201	-240	-1065	-2177	-1832	-1429	-1847	893	1334	767	
-369	-1503	-844	-289	262	2505	2934	1896	756	699	390	-421	-476	-802	-1900	-2546	-1812	-2499	744	1467	586	
-452	-1430	-1224	-7	990	3344	3281	1861	1081	887	223	-248	-346	-843	-2108	-2093	-3056	-2350	481	1693	692	
-422	-915	-785	-200	491	3536	2309	1292	601	358	7	-256	-386	-885	-2356	-1763	-2919	-2282	305	1334	712	
-209	-767	-946	-351	155	2016	1597	1033	533	256	-21	-394	-490	-538	-1583	-1667	-1279	-1561	368	1051	796	
-49	-298	-1049	-227	-144	1090	434	290	430	-7	-61	-328	-220	-345	-920	-883	-677	-575	324	350	604	
28	82	-221	-130	-110	244	-191	290	233	-189	-248	-201	-184	-299	-340	-132	-256	-20	315	-74	-148	
191	190	57	41	-165	-314	-932	-461	-48	-357	-242	-181	-14	125	-159	304	-33	91	140	-104	-141	
141	210	153	148	-233	-246	-1780	-1593	-257	-419	-181	-47	15	590	666	741	676	278	-60	-82	-156	
94	182	198	394	-309	-430	-2038	-1407	-1114	-518	-155	55	229	385	864	987	520	185	-178	-225	-208	
96	176	214	181	-288	-491	-1636	-407	-1014	-588	-356	39	173	275	930	937	124	33	-169	-279	-200	
-49	79	99	404	-35	-171	-1104	-441	-843	-348	-180	47	150	362	525	560	349	239	-252	-274	-193	
-174	-26	122	143	-90	-328	-1047	-864	-274	-310	-61	31	-47	-14	509	312	225	-196	-245	-236	-148	
-43	74	104	139	-83	-410	-875	-346	-7	-144	-141	-68	29	306	376	213	-5	-156	-206	-122	-221	
