67	-348	-365	-390	-379	-179	260	-48	25	
-109	-703	-437	-873	-145	302	749	316	218	
-246	-851	-488	-1166	-207	466	1440	989	395	
-175	-1043	-944	-1078	-399	262	828	746	444	
-91	-570	-885	-917	-516	229	513	625	517	
-133	-174	-104	-180	-454	-69	163	89	88	
67	383	546	596	-255	-427	-549	-1133	-224	
376	1392	2263	1503	-214	-1732	-2311	-2699	-706	
343	1518	2836	1894	304	-2313	-2513	-2742	-292	
774	1410	2424	1218	811	-1399	-1733	-1880	-177	
117	400	1011	355	403	-514	-636	-1018	-278	
-294	-119	257	-132	-28	-268	-116	-170	-21	
-290	-334	-381	-344	-49	-21	179	16	48	
-246	-452	-753	-814	-159	393	692	295	266	
-140	-467	-900	-697	-227	294	474	267	137	
