-66	-30	-163	-300	-466	-335	-304	-381	-559	-37	-30	-170	-82	17	156	114	56	-8	208	-89	-82	-85	-56	34	
-23	61	-89	-378	-722	-451	-296	-444	-559	-211	-155	-207	-37	270	174	208	200	121	106	43	-45	-3	-37	-23	
-27	41	26	-74	-386	-451	-340	-407	-874	-222	-170	-108	-8	557	317	261	313	738	52	69	58	156	-30	-26	
-40	-10	-37	-97	-296	-1324	-934	-669	-1881	-266	-539	-45	596	738	278	1274	374	926	451	330	324	168	4	26	
-41	-154	-444	-341	-1479	-1828	-2116	-1960	-2164	-444	-383	435	1273	1207	639	1688	1279	1958	356	991	515	416	161	-13	
-98	-120	-461	-642	-2471	-2900	-2431	-2999	-3062	-1255	-984	191	322	1847	508	2270	1973	2952	1876	1928	329	303	0	-104	
-244	-444	-1187	-1493	-3621	-4081	-3690	-2653	-2794	-720	-1031	-214	-155	1377	304	2364	2311	4153	2607	2884	538	468	208	-15	
-243	-407	-1754	-3227	-5024	-5058	-3234	-2086	-1566	226	-748	-363	-318	783	87	2044	2724	5110	3695	3859	1613	815	405	156	
-364	-592	-2243	-4803	-6521	-5215	-2698	-984	-968	506	-392	-170	-851	209	-244	1725	1861	5635	4764	5058	1857	1599	442	192	
-543	-1538	-3898	-5764	-7419	-3924	-1895	139	-60	2697	157	-321	-1323	-1314	-1298	242	2255	5034	5364	6764	2606	1636	521	312	
-530	-2138	-5112	-6095	-7955	-2553	-1423	1279	569	5089	804	52	-2077	-3232	-2901	-192	941	4791	5664	7889	3468	2778	477	294	
-46	-2563	-5427	-7829	-8065	-2285	-619	2448	2208	6558	1613	-133	-3210	-4380	-4048	-874	34	4322	6414	8526	4592	3003	1325	407	
-183	-2658	-5553	-8207	-7198	-1450	-226	2806	3150	8253	1613	191	-3178	-5182	-4740	-1078	-266	2764	6096	9201	4929	3097	652	641	
-549	-2122	-4939	-7719	-7435	-1309	-193	2618	2698	6878	1764	43	-2801	-5323	-5070	-1439	-89	3102	6358	9107	5023	2909	459	476	
-588	-1743	-4466	-7419	-7151	-2065	-226	2335	1605	6332	1425	305	-2486	-4899	-5086	-192	-89	3196	6583	9032	4461	2160	726	86	
-392	-1491	-4103	-6852	-6741	-2805	-604	1468	625	4863	201	-212	-1857	-3908	-2759	261	330	4228	5683	7027	4143	2460	577	104	
-439	-781	-3504	-5953	-6269	-2994	-1375	646	-67	3846	130	505	-1464	-2116	-1565	409	1241	4434	5083	6408	3056	2104	572	147	
-353	-171	-1549	-3779	-4362	-3152	-3076	-303	-748	606	-370	383	-316	-384	-200	1988	2199	4434	4070	4309	1295	1130	442	43	
-258	-237	-729	-1824	-2928	-3640	-3675	-1378	-2353	-370	-305	-15	-192	339	508	3077	3325	4640	3470	2528	451	303	52	-140	
-72	-67	-178	-304	-1888	-3104	-3612	-2732	-3109	-1397	-465	-8	209	1489	1522	3359	3456	4190	1914	1103	-133	154	-36	-79	
-79	-42	17	35	-990	-2080	-3470	-2622	-2699	-1522	-701	-37	1028	1038	2481	3397	2292	3477	443	303	-82	44	-170	-59	
-170	-36	68	323	-785	-994	-2320	-2354	-2778	-2010	-150	220	972	1095	2875	2289	2030	1338	225	52	10	15	-91	-81	
-308	-148	-30	621	-193	-442	-1186	-1582	-2180	-1696	-119	95	453	1546	2086	1143	530	434	0	-100	-207	242	-126	8	
116	11	43	266	-148	-215	-304	-779	-1157	-1318	-252	111	296	982	1128	1049	408	-214	-148	-244	-72	277	54	39	
-53	-4	26	35	-112	-163	-289	-444	-370	-318	-49	52	104	331	165	609	-67	-158	-214	-191	-111	-49	46	52	
