-91	-105	-305	-419	-191	-62	-62	-27	40	64	64	-88	
-72	-223	-328	-332	-220	-131	-89	-55	-48	-61	-47	-108	
83	-146	-361	-359	-179	-23	105	2	-14	-41	6	-61	
92	-133	-383	-521	-214	114	448	155	8	-75	-58	-141	
-5	-362	-386	-414	-227	188	758	162	-41	-75	-21	-134	
-199	-821	-385	-649	-193	327	2069	348	96	-162	-123	-87	
8	-1088	-1032	-961	-159	621	1859	416	201	-203	-108	-81	
-28	-984	-1342	-668	-385	262	811	521	500	-250	-123	23	
-63	-216	-153	-270	-207	-90	-82	-62	113	-88	95	287	
0	375	635	756	49	-992	-1329	-774	-143	74	304	414	
192	1446	2335	1877	328	-1703	-2542	-2053	-387	225	460	320	
-112	1680	2907	1965	411	-2139	-2455	-2742	-492	430	438	422	
309	1932	2532	1539	542	-1225	-2470	-2326	-420	224	281	279	
251	906	1333	703	528	-325	-1286	-1435	-359	22	184	95	
