-194	-43	-306	-192	-219	-64	-78	-287	-369	-326	-521	-324	-543	-410	-334	-278	32	43	-34	-114	55	480	127	-14	46	27	57	-45	142	-163	
-141	-175	-128	-169	-82	-22	-197	-266	-481	-17	-844	-385	-572	-406	-388	-122	128	136	39	18	118	296	117	23	22	-66	5	90	107	-259	
-88	-72	-75	-100	84	-44	-253	-444	-733	-267	-873	-440	-1007	-253	-716	-136	40	488	111	31	580	472	121	111	85	-34	-60	-82	60	-37	
-79	-10	-80	-114	-92	-154	-344	-524	-1590	-591	-1459	-310	-1703	-335	-989	-331	-149	296	183	404	865	1604	1326	215	271	133	-30	-193	-117	-200	
-59	-53	-121	-319	-304	-394	-794	-1162	-2359	-1533	-2382	-1442	-2385	-867	-1507	-48	103	665	223	1254	1199	2435	2895	1069	1281	326	306	-50	-90	-74	
-165	-140	-242	-411	-417	-324	-1689	-1667	-2951	-2416	-2660	-1588	-2501	-925	-2038	-265	-54	366	231	1776	1032	2667	3837	1889	1330	728	245	32	-119	-97	
-173	-100	-342	-580	-809	-702	-2496	-2143	-3262	-2519	-2572	-917	-1210	-308	-1406	-183	104	624	7	1338	316	2601	3473	2529	1672	1011	359	52	-113	-89	
-244	-86	-319	-610	-466	-1422	-2973	-2559	-3291	-2387	-2323	-465	-1123	-137	-1277	-21	16	151	-289	867	245	1720	2879	3022	2047	2583	464	-8	-43	-74	
-116	-153	-487	-958	-1713	-3327	-4153	-4060	-3084	-1989	-1561	-262	-804	24	-587	16	-264	256	-539	301	-281	872	2037	2923	3188	3862	552	173	26	-104	
-104	77	-958	-988	-2150	-4392	-4779	-3614	-2729	-1459	-873	-124	-459	220	-211	169	-270	-342	-990	-161	-1048	86	1145	2644	3058	4915	910	125	28	13	
-223	-172	-715	-1140	-3265	-5937	-5003	-2856	-2034	-236	-76	304	335	1440	243	218	-971	-364	-1723	-420	-1272	-140	7	1463	1753	5660	1893	956	253	136	
-316	-286	-1019	-2760	-4289	-6807	-5481	-2485	-1546	439	313	1023	1535	2488	1649	517	-1441	-1013	-2906	-1289	-2290	-246	-251	561	1558	6001	2612	1731	616	327	
-330	-479	-1369	-2835	-4666	-7976	-5123	-1846	-526	272	703	1607	2888	3117	2639	500	-1597	-2033	-3949	-2046	-2722	-413	-961	327	1118	4688	2801	824	1957	315	
-345	-579	-1718	-3017	-5133	-7796	-5138	-1415	-341	473	1005	2597	4136	4707	2934	775	-1583	-3364	-5132	-3378	-3085	-857	-1348	-60	857	5255	3387	1183	1391	341	
-322	-522	-2144	-2608	-5223	-7751	-5123	-479	-188	599	987	3410	5401	5685	3125	1119	-1455	-3562	-5245	-4654	-2932	-1079	-1334	-14	209	4057	5599	1750	1712	507	
-445	-557	-1430	-2896	-5148	-7886	-4914	-390	-126	381	560	3605	5630	5440	3264	1205	-1612	-2854	-5457	-4346	-2862	-760	-1224	-321	7	4591	4238	1788	1466	657	
-629	-565	-1582	-3441	-5389	-9086	-4765	-761	-188	184	322	3392	4066	4742	3160	860	-1213	-2189	-5006	-4121	-2039	-285	-837	-53	474	4251	3028	1410	673	411	
-568	-550	-1019	-3183	-5148	-8381	-5018	-1697	-272	-19	-35	2844	2695	3571	2118	826	-943	-1282	-3639	-2846	-1453	-60	-304	124	938	4494	2744	937	437	323	
-316	-475	-624	-2366	-3807	-7107	-5526	-2603	-644	-342	-302	2332	1798	3169	1180	290	-288	-417	-2582	-1247	-560	47	54	1052	567	5061	1383	639	341	122	
-287	-407	-502	-1882	-2888	-6222	-5317	-3272	-1901	-402	-697	1571	515	2051	316	0	-388	-41	-891	-354	-180	346	666	1840	1362	4543	173	481	122	137	
-115	-258	-335	-913	-1878	-4737	-5347	-4847	-3469	-1032	-1195	90	-55	293	-34	-143	-62	106	231	39	63	1088	2202	2546	2830	3474	280	87	81	83	
-87	-15	-292	-312	-1050	-2922	-4899	-5560	-3764	-2387	-2484	-275	-1021	-130	-232	-143	-122	296	358	484	647	1936	3424	3596	2895	2631	148	74	-60	-23	
-79	-78	-157	-71	-283	-1617	-3302	-4624	-3986	-3167	-2924	-975	-1370	-280	-932	-55	128	870	944	1608	2019	3232	3952	3481	2096	1238	78	-26	-119	-289	
103	-58	-18	-11	-29	-549	-2063	-3332	-3602	-3387	-3759	-1690	-1950	-621	-1449	-210	394	1006	1215	1658	2521	3831	3919	3235	1052	634	-30	-134	-392	-263	
-29	-22	17	76	-44	-71	-1167	-2277	-3010	-2975	-3554	-2579	-2429	-1112	-1708	-217	297	1296	1723	2197	3023	3232	2928	2775	987	201	-37	-89	-74	-78	
-29	-16	98	196	109	92	-428	-1474	-2463	-2681	-3158	-2025	-2298	-1228	-1377	-55	128	1551	1690	1793	2487	3149	1607	1758	661	131	52	175	-74	-41	
-108	25	197	236	195	-15	-50	-702	-1339	-2284	-2206	-786	-1297	-506	-1291	-102	-41	1159	1215	1507	1935	1587	732	1134	475	239	228	192	59	-37	
-134	-58	214	178	280	99	-29	-259	-644	-1077	-1268	-436	-1167	-342	-903	64	255	904	351	817	1065	723	188	363	85	123	260	113	157	-45	
-48	223	231	-15	161	160	1	-14	-363	-368	-902	-494	-702	-335	-320	28	96	232	247	293	158	191	156	176	-86	89	154	142	92	-60	
