52	-25	-160	-52	-82	-226	-278	-332	-377	-539	-15	-347	-250	-244	-131	-148	-8	-97	-167	-251	-26	-89	8	-30	-40	-23	431	181	177	49	-89	
97	-50	-296	17	-41	-82	-212	-318	-259	-277	-228	-443	-347	-118	0	-44	78	17	-177	-43	199	84	242	-8	8	-15	79	-125	-7	111	-30	
113	26	-296	-102	-132	-92	-170	-185	-200	-264	-361	-553	-317	-339	-113	-104	121	43	415	60	268	230	363	302	276	69	25	-213	-191	155	77	
61	-119	-215	-111	-66	-121	-318	-384	-669	-399	-399	-1238	-506	-634	-298	-221	156	199	502	285	284	207	1641	285	561	77	-257	-217	-73	15	38	
-126	-80	-23	-62	-37	-108	-259	-480	-2099	-745	-1409	-1238	-883	-1293	-533	-295	234	69	420	550	303	625	2164	1069	953	146	-67	-162	-125	-199	-23	
-126	-52	-38	-74	-23	-100	-111	-1219	-1848	-1404	-2572	-1206	-1652	-2140	-243	-116	38	173	562	1895	714	867	3283	1554	1307	379	129	-67	-243	-192	-177	
-111	-30	-88	-244	-244	-155	-266	-1596	-2068	-3023	-2603	-2353	-2249	-932	-472	-269	-89	25	536	2212	2637	1707	4346	2113	1866	466	132	-59	-243	-147	-28	
-82	-58	-148	-211	-288	-288	-569	-1769	-3388	-4185	-2980	-2180	-1448	-1324	-273	-104	-148	53	441	1932	3029	1763	3674	3586	2201	1285	502	60	8	18	-102	
-81	-82	-182	-228	-460	-473	-2525	-3907	-3341	-4075	-2273	-1379	-575	-1183	-451	-96	-134	-104	398	1185	956	1315	2294	3661	3823	2496	534	750	215	34	-39	
-163	-185	-238	-303	-848	-1134	-3374	-5243	-3325	-3918	-1111	-1112	-266	-916	-251	-143	-68	-45	103	550	649	606	1604	3679	4270	3911	670	1764	662	396	120	
-124	-194	-281	-495	-1461	-3021	-4537	-4567	-2351	-3007	-303	-421	-266	-339	485	-81	52	-486	-126	103	484	69	129	3083	3487	5215	2048	2341	275	370	-37	
