-2	-28	-90	5	65	-143	-241	-291	-202	-638	-268	-92	141	103	179	185	72	42	-97	-185	-168	-8	
174	0	-19	16	146	-272	-319	-385	-377	-1145	-426	-107	93	134	159	225	94	16	-97	-210	-274	-119	
196	41	0	106	10	-218	-380	-616	-461	-1258	-181	10	291	269	101	497	321	43	-267	-282	-281	-111	
235	165	82	16	8	-487	-478	-1540	-971	-1145	-354	39	322	550	626	514	317	105	-215	-496	-311	-178	
290	396	193	-42	-76	-587	-992	-1768	-1551	-1624	-368	-47	723	1161	823	616	495	-8	-373	-689	-437	-215	
213	206	226	196	-69	-932	-1607	-1427	-1410	-1103	-154	-127	673	1227	855	520	263	-30	-578	-1115	-281	-289	
190	198	179	57	-226	-1895	-1164	-829	-773	-807	-134	-114	806	1046	839	505	331	280	-824	-1399	-281	-318	
-7	-21	-11	-226	-383	-1076	-224	64	-27	-208	-161	-3	423	266	234	-243	278	174	-185	-496	-237	-147	
-264	-332	-270	-528	-396	-272	16	506	336	0	-121	59	299	31	78	-604	-183	13	78	-148	-193	-23	
-395	-565	-570	-833	203	32	1136	1939	1074	453	345	63	23	-630	-172	-1156	-595	-15	201	446	133	183	
-635	-1137	-611	-1181	374	642	2206	2574	2216	1368	985	-94	-455	-2094	-801	-1634	-1330	96	324	1863	96	384	
-471	-1254	-713	-1384	578	1649	2724	2625	3017	2350	1103	237	-1329	-2840	-1722	-2454	-2119	-148	843	2732	563	585	
-620	-1356	-1165	-1181	407	1944	3052	3208	3188	2774	1524	197	-1815	-3599	-2450	-3097	-2445	-126	1183	3506	446	594	
-311	-1195	-1588	-789	505	1319	3017	2556	2847	2655	1423	300	-1787	-3599	-2670	-2400	-3057	-393	975	3355	402	367	
-319	-433	-1631	-862	497	1094	3052	2059	2250	2604	635	284	-1371	-3378	-2464	-2372	-2459	-89	1221	3223	542	533	
-194	-207	-324	-543	440	868	1861	927	544	1283	230	-87	-996	-1486	-1722	-2728	-1670	446	1259	691	288	-200	
-67	-138	213	-90	-35	284	601	112	184	538	-154	-159	-464	-464	-938	-1853	-663	147	551	70	122	-348	
8	329	599	155	0	-164	-251	-311	-95	-101	-350	-176	-126	-257	-303	-138	-308	-68	-156	-289	-215	-570	
190	346	1324	294	97	-1076	-692	-1128	-384	-1046	-939	-67	-70	-133	-60	38	185	46	-509	-548	-817	-694	
233	231	1642	507	24	-1119	-1507	-1427	-1197	-1962	-785	-107	47	368	351	54	176	-68	-446	-942	-706	-395	
348	297	988	352	122	-1076	-1936	-1797	-1877	-1793	-799	-313	204	471	616	101	211	-45	-477	-910	-675	-372	
200	90	452	356	244	-1291	-1307	-1839	-1835	-1046	-574	-160	324	699	691	621	456	-245	-341	-232	-357	-89	
23	102	213	376	603	-1018	-1278	-1099	-1537	-666	-521	-393	338	467	523	404	216	-171	-333	-148	-162	87	
10	82	131	221	102	-487	-621	-473	-411	-736	-448	-260	506	458	329	217	47	-97	-222	-89	-97	-23	
