-161	-244	-319	-177	-83	-254	-77	-116	-76	
-147	-167	-458	-235	-330	-268	97	-143	-170	
-14	-272	-506	-311	-346	-102	448	-14	-183	
-45	-195	-1032	-463	-351	-240	570	-21	-143	
50	-160	-929	-492	-289	204	766	0	-29	
50	-279	-1165	-621	-28	286	986	267	145	
50	-304	-1238	-1210	-90	709	1160	295	622	
-335	-467	-929	-1019	-241	73	689	292	325	
-140	-56	-146	-419	-287	-206	32	-75	-13	
56	500	886	41	-282	-586	-1257	-1018	-366	
-70	1644	2496	1681	-186	-1370	-2224	-2398	-921	
41	1734	3391	1983	312	-1747	-2123	-2326	-806	
100	1338	2603	1414	337	-1660	-2426	-2024	-792	
209	500	903	756	98	-905	-809	-1104	-380	
58	-306	24	24	81	57	-89	-143	-136	
-266	-674	-388	-352	-54	98	374	162	8	
-356	-748	-709	-580	-42	229	375	348	40	
-182	-703	-797	-1195	-138	253	549	40	-116	
-110	-258	-444	-741	-399	286	394	105	-48	
0	-147	-187	-902	-234	-48	183	-21	-21	
-7	-140	-236	-387	-165	-35	56	-19	80	
