-70	-244	-347	-256	-244	-26	252	210	12	-95	96	4	
-52	-236	-375	-408	-337	32	554	332	-170	-129	-101	-14	
0	-119	-506	-668	-385	-7	309	64	-27	0	-175	-188	
27	-411	-492	-653	-35	131	270	81	0	-81	-283	-282	
-212	-821	-400	-594	-131	343	562	503	420	-41	-330	-128	
-238	-1043	-694	-770	-207	656	1160	260	452	16	-128	-101	
-433	-940	-591	-536	-427	155	898	316	217	56	-95	-38	
-279	-167	149	8	-207	-62	309	-177	210	88	376	71	
-196	333	653	756	-97	-485	-549	-1435	-82	136	852	322	
-231	1680	2049	1450	-62	-1167	-1964	-2311	-435	152	1040	279	
-161	1806	2550	1450	8	-1747	-2369	-2613	-563	313	1262	422	
108	1518	1762	1379	345	-1457	-2961	-2168	-592	430	614	103	
83	458	456	578	263	-818	-1387	-875	-454	168	160	103	
-210	-77	-63	-97	82	-28	-185	-123	-149	-27	-74	71	
-177	-70	-499	-325	57	204	399	243	-122	-129	-316	-60	
-107	-53	-542	-639	-7	278	390	347	32	-7	-177	-155	
-105	-674	-974	-844	65	98	537	478	-55	-95	-209	-106	
-196	-319	-429	-800	-172	229	345	316	38	-14	-348	-184	
-238	-438	-267	-595	-69	32	301	-48	-95	-162	-212	-74	
-125	-313	-451	-332	74	-55	105	-2	-21	-156	-263	-765	
