252	45	-5	-79	-107	-184	-458	-386	-433	-326	-243	-242	90	-194	122	202	242	152	456	454	134	165	-113	-218	-266	-431	
145	107	60	154	-8	-269	-493	-659	-746	-306	-635	-536	-297	-105	244	729	394	225	560	605	166	300	-146	-519	-441	-518	
295	181	508	488	127	-318	-1017	-450	-1326	-1058	-1032	-1019	-83	-172	358	425	500	1236	1279	741	420	1283	-87	-1224	-461	-1101	
253	320	1127	471	213	-598	-1182	-928	-1638	-1324	-1680	-1195	82	-21	260	113	688	1682	1637	1486	850	1283	-67	-1196	-1213	-882	
241	259	1145	1010	204	-357	-1752	-1197	-1682	-1428	-988	-1342	-338	-254	285	284	722	1219	904	1181	1322	982	-47	-754	-993	-1114	
184	342	564	861	-64	-1020	-1932	-958	-1445	-541	-620	-712	-319	-122	448	243	355	345	716	1131	1473	1199	7	-547	-595	-1525	
95	363	476	317	-220	-944	-1377	-540	-1355	-195	-181	-433	-324	-199	448	32	0	-7	296	1114	1136	1400	354	-506	-664	-551	
69	311	242	-57	-256	-794	-443	-71	-503	291	99	-359	-344	-281	366	-136	-332	-270	-236	287	404	697	606	-27	-204	-145	
62	164	241	-271	-333	-583	-22	269	234	566	581	-14	-330	-206	268	-157	-621	-318	-471	-376	190	189	391	407	117	-145	
69	-108	-222	-669	-270	-85	470	998	1299	1464	868	190	-69	-194	-178	-501	-624	-914	-1127	-1455	-254	-293	362	301	101	-119	
-133	-368	-250	-943	-163	178	1569	1399	1516	1770	975	396	-49	-159	-383	-1363	-732	-1384	-1296	-1695	-757	-1076	86	336	609	372	
-202	-721	-1008	-1247	145	554	3217	1690	2241	1518	1655	1165	501	-7	-478	-1952	-1178	-1882	-1537	-2202	-953	-1397	-40	148	1184	596	
-166	-1627	-2200	-836	409	922	3437	2109	2766	1428	1583	1716	1341	-35	-1055	-2153	-1521	-2010	-1976	-2526	-911	-1858	-438	765	2053	528	
-627	-2256	-2658	-1506	392	1309	3602	1344	3182	1428	1440	1752	1624	-14	-1199	-2484	-1707	-1939	-2089	-2329	-1359	-2541	-774	1046	2086	536	
-458	-1673	-2062	-1718	179	1714	3932	1308	2856	1446	1494	845	1200	0	-1040	-2254	-1593	-1697	-2174	-1835	-1528	-2402	-1038	415	2152	938	
-317	-1320	-2429	-1460	76	683	2924	1417	2566	1104	1583	614	583	0	-1069	-1866	-921	-1555	-2019	-1779	-1542	-2234	-538	305	1791	1183	
-144	-921	-1497	-1597	-36	554	2100	1235	1842	708	1065	614	457	49	-396	-300	-449	-1270	-1042	-1089	-1373	-1662	-193	438	1052	233	
191	-537	-1130	-1095	-390	280	1093	670	1553	325	671	115	74	-14	-62	-184	-373	-943	-829	-948	-967	-895	251	250	351	-132	
286	-287	-357	-517	-943	-346	126	501	991	241	414	-111	-427	-117	138	40	-190	-644	-390	-680	-428	-87	423	-7	-139	-271	
321	-72	-121	-129	-1049	-509	-422	218	100	-49	182	-283	-312	-220	36	97	121	-34	-41	-21	-101	413	263	-410	-359	-289	
347	285	77	385	-746	-748	-1677	-484	-419	-313	58	-463	-317	-179	130	486	468	329	376	588	349	1350	629	-519	-595	-437	
242	245	115	917	-206	-1035	-1962	-1854	-1326	-807	-429	-756	-434	-295	285	538	557	1150	921	893	783	1617	393	-713	-856	-570	
234	338	883	1048	-100	-658	-1887	-1988	-1786	-1590	-561	-770	-379	-233	203	225	1154	1390	1705	1317	1170	1584	346	-1610	-1433	-363	
209	294	602	1327	-64	-492	-987	-2540	-1890	-1280	-709	-829	-406	-165	326	0	877	979	2455	1622	1035	681	-193	-906	-1241	-453	
226	129	208	563	17	-170	-477	-2048	-1281	-1088	-561	-814	-186	-7	415	292	1447	1081	1466	1351	484	395	-111	-245	-691	-377	
90	-22	171	240	115	42	-106	-1675	-482	-821	-395	-297	-69	66	258	316	722	378	648	1012	325	300	-120	-364	-448	-369	
86	87	465	265	162	118	50	-943	-377	-341	-264	-194	-114	-124	236	-75	80	289	432	775	336	134	-305	-340	-369	-406	
