-106	84	20	-50	-84	-444	-326	-220	-69	391	121	-14	
-36	84	6	-28	-202	-767	-463	-317	-233	212	97	8	
-36	-29	-12	-113	-355	-1489	-318	-179	32	595	275	-122	
135	134	-15	-56	-851	-1371	-546	-324	65	706	781	161	
84	115	-50	-126	-969	-1386	-1049	-248	245	706	1007	436	
85	71	-57	-189	-614	-782	-463	-310	73	627	885	662	
25	-63	-211	-168	-244	107	-118	-217	-226	-21	0	177	
-190	-134	-286	100	166	993	382	-214	-673	-1026	-860	-197	
-417	-303	-331	-105	1446	2800	1592	-7	-1297	-2080	-2053	-346	
-385	-479	-630	-140	1662	3158	2037	131	-1442	-3090	-3102	-298	
-387	-394	-197	-105	1338	3212	1574	172	-876	-3148	-2326	-592	
-357	-285	-92	-28	425	1923	792	-14	-427	-1517	-1004	-326	
-50	-296	-71	-135	-84	438	74	10	32	-219	-143	-149	
-70	-296	-201	-229	-211	-257	-366	-49	106	448	235	-197	
-85	-233	-78	-266	-274	-797	-565	-248	294	477	357	-204	
-64	-99	-43	-70	-393	-871	-829	-200	352	811	357	-454	
-22	-10	33	-154	-299	-444	-653	-317	196	444	48	-238	
4	50	-37	-273	-327	-333	-448	-179	-131	101	30	48	
70	101	42	-154	-84	-253	-380	-124	-42	26	-75	-95	
152	312	84	-7	-21	-215	-332	-76	-151	-56	-42	-102	
