-160	-68	156	-201	-179	-136	-227	-329	-342	-809	-398	-614	-215	-180	-63	-137	415	105	185	458	352	167	198	229	133	58	7	-168	-14	
-95	54	243	-87	-57	-65	-121	-297	-357	-689	-1296	-629	-409	-380	-273	-295	43	-28	363	530	488	284	246	339	125	-14	-14	-138	23	
447	139	495	140	103	-86	-156	-445	-1017	-1764	-2128	-1354	-856	-932	-351	-557	81	-28	379	738	870	775	388	530	789	156	4	-88	-12	
183	34	495	51	43	-73	-78	-325	-1272	-2391	-2069	-2271	-1606	-1283	-873	-673	-96	32	584	1270	1943	1469	1221	1350	1504	109	78	-20	21	
144	109	304	140	24	-171	-475	-643	-2322	-2585	-2158	-2359	-2004	-1766	-917	-340	179	137	1085	1545	2506	1825	2180	2220	2534	78	-14	-14	30	
130	-44	52	93	86	-328	-1215	-1592	-2922	-3197	-2470	-2581	-2136	-1723	-1004	-238	5	121	1343	1870	2642	2265	2921	2805	3266	289	34	-51	-30	
-16	-44	90	95	-128	-441	-1170	-2496	-4377	-3078	-2811	-2271	-1386	-1430	-786	-325	-41	-21	622	1390	1960	2384	3140	3759	3582	1079	391	139	38	
-218	-44	-81	-158	-250	-1277	-2018	-3476	-4662	-3257	-1846	-2138	-1312	-1107	-502	-274	-130	-96	447	893	1534	1876	2820	4110	3748	2582	312	194	98	
-122	-174	-209	-353	-1039	-2114	-3304	-3928	-3927	-2451	-880	-821	-326	-492	-124	-137	-116	-252	371	16	614	510	1288	3173	3881	3176	1545	303	293	
-175	-246	-432	-1074	-2398	-3528	-4515	-3807	-3387	-1346	-280	-160	24	-49	460	-103	-236	-415	-210	-744	200	-81	293	2002	3897	4679	3415	596	433	
-141	-123	-389	-2026	-3025	-5216	-5605	-3792	-1782	-302	276	75	1333	198	1766	24	-308	-1090	-1436	-1725	-489	-282	-201	831	3914	5009	4794	2650	549	
-233	-289	-566	-2379	-3697	-6934	-5848	-3250	-366	42	502	366	2925	1965	3127	57	-451	-2742	-3080	-2821	-957	-962	-630	-14	3232	5604	5368	3237	727	
-443	-548	-998	-3023	-6141	-7908	-5999	-2376	405	193	1444	1950	4410	3726	3994	393	-253	-3418	-4410	-4159	-1962	-1723	-644	-267	2351	5026	6747	3465	2113	
-327	-826	-1414	-3207	-7699	-8410	-5666	-1984	-222	387	2096	2688	5734	4776	4383	1218	-321	-4467	-5626	-5710	-2288	-1934	-742	-867	1504	4663	7337	3955	2826	
-37	-966	-967	-3361	-7547	-8683	-5030	-1351	305	470	2422	2868	6754	4883	4029	1236	-896	-4654	-6398	-6137	-2571	-1906	-771	-199	1321	5076	6993	4851	2486	
-378	-842	-1383	-3039	-6905	-8334	-4894	-1577	-230	143	1788	2850	6665	4758	4612	955	-867	-4567	-6412	-6023	-2132	-1680	-461	102	1304	5290	7009	4525	2324	
-269	-579	-1491	-2762	-6309	-7923	-4970	-2436	211	-148	1661	2418	4983	4616	3976	1289	-260	-3590	-5239	-4614	-1537	-1497	-494	-233	1487	5142	6435	3759	1481	
-176	-441	-1198	-1903	-5668	-7436	-4879	-3039	-43	-239	1625	1716	3927	2962	3056	603	-314	-2599	-3795	-3348	-773	-429	-301	-100	2285	4877	5746	2683	974	
-221	-517	-797	-1442	-4201	-6433	-5000	-3777	-366	-943	276	558	2406	1147	1359	171	-280	-1794	-1707	-1498	-419	-148	182	284	2933	5505	5040	2471	673	
-167	-217	-150	-752	-3391	-5003	-5060	-4244	-837	-1809	33	-77	1619	297	411	-35	-7	-1377	-7	-758	-216	167	732	1333	3266	4778	4006	1770	878	
-186	-181	-323	-598	-2215	-3802	-4652	-4440	-1887	-2391	16	-418	-21	-352	44	23	-53	-374	774	-34	216	350	1877	2588	3665	4696	2693	474	642	
-254	-246	-360	-721	-829	-2570	-3986	-4124	-2862	-3600	-370	-1088	-222	-1620	304	-96	146	-75	2155	1099	304	1012	2214	2922	3764	3738	1430	62	340	
-193	-29	0	-259	-265	-1232	-3289	-3265	-3942	-4197	-1816	-2374	-841	-2133	-110	-70	82	32	2051	1870	1057	2587	3443	3524	3216	2532	626	-33	32	
-70	25	-64	-108	-29	-624	-2305	-2933	-4287	-4227	-2648	-3247	-1533	-2206	-104	-340	220	81	2707	2711	1824	2994	3476	2855	2983	1343	140	-7	35	
-59	148	-28	-72	-44	-15	-928	-2330	-3552	-3272	-2529	-2626	-1283	-2118	-172	-412	554	178	2776	2505	2131	2401	2702	2604	1803	595	-60	-243	-95	
131	157	30	0	-58	-60	-192	-1713	-2607	-2615	-2306	-2419	-1238	-1708	-282	-412	151	292	2189	1236	1722	2232	1995	1885	806	282	0	-256	-275	
456	157	-8	-15	-37	-55	-36	-502	-1197	-1122	-984	-1620	-1032	-1547	-234	-398	171	243	1119	858	989	1317	1103	355	473	-47	-73	-260	-445	
122	17	-25	-62	-100	-86	-36	-297	-233	-450	-939	-1029	-561	-1078	-214	-126	252	-68	557	756	597	741	285	-14	141	-331	-86	-263	-445	
