167	80	-10	-111	-234	-220	-250	-196	48	-34	376	326	206	-94	-100	
-21	58	33	-118	-344	-384	-553	-334	-195	-189	266	366	263	86	-107	
0	58	5	-69	-289	-601	-1242	-368	-305	-210	512	550	396	355	-58	
56	61	0	-21	-200	-1167	-1170	-1090	-749	-68	600	1114	500	418	-193	
59	53	99	-21	-365	-1007	-546	-673	-935	-41	1040	1232	1035	363	322	
33	-7	-57	-94	-55	-804	-246	-517	-492	-75	972	398	484	426	228	
50	-146	-70	-243	304	-302	89	-136	-326	-141	-41	-134	182	142	228	
-120	-341	-361	-297	206	376	725	430	-177	-301	-498	-863	-266	-560	228	
-196	-614	-561	-404	444	1746	2698	1927	-34	-385	-1551	-2765	-995	-1606	-47	
-447	-1117	-1312	-814	935	2062	3431	2639	377	-829	-2528	-3258	-1331	-2067	-60	
-231	-644	-1135	-404	723	2431	3344	3090	1292	-801	-2897	-3456	-2551	-2220	-107	
-259	-378	-988	-492	334	2167	2645	2309	705	-317	-2755	-3160	-2818	-1690	86	
-308	-300	-385	-332	32	1218	2261	972	135	104	-1551	-1638	-1640	-797	181	
-7	-126	-243	-214	-227	65	654	-21	0	120	-702	-384	-532	102	157	
268	258	-23	-104	-296	-470	-144	-875	-231	265	176	199	293	411	275	
275	189	0	-221	-241	-992	-982	-1852	-224	337	665	775	850	434	47	
197	127	199	-97	-330	-1036	-1574	-1909	-210	193	631	1977	1625	731	-166	
167	171	290	-49	-358	-876	-1560	-1421	-217	144	360	1961	1540	497	-87	
-112	100	184	-35	-248	-862	-1069	-975	-238	241	460	1334	1271	355	149	
-113	-70	20	-42	-454	-499	-301	-731	-217	-41	424	859	615	268	173	
-122	-167	8	-111	-241	-305	-226	-252	-183	16	328	207	317	55	133	
