-222	-23	-302	-281	-163	-282	-230	-323	-207	-171	-103	-52	-250	-236	-68	-45	83	146	319	499	382	301	-96	77	146	25	-125	155	-59	120	
-89	-88	-229	-354	-229	-318	-229	-527	-501	-782	-317	-264	-289	-324	34	86	233	331	413	560	361	246	-96	412	249	34	-57	41	-140	33	
-72	-142	-288	-307	-258	-531	-724	-778	-486	-829	-937	-148	-318	-165	-61	-8	312	534	1411	680	1070	421	68	337	335	-59	-77	-141	-403	111	
6	-118	-229	-325	-310	-324	-755	-1311	-1155	-1362	-1783	-561	-663	-103	-103	129	491	443	465	1067	1627	1052	378	533	249	25	-34	-125	-81	128	
-64	-110	-199	-257	-332	-516	-1712	-2252	-1390	-2585	-3021	-530	-1258	-364	-91	371	491	284	1039	1178	2427	2056	2053	799	490	160	42	120	77	-1	
-82	-119	-185	-170	-1026	-766	-2794	-3695	-2755	-3180	-3397	-796	-1837	-646	-265	431	430	491	797	2517	3096	2724	2628	1140	527	360	472	188	-12	-31	
-141	-220	-179	-82	-2062	-1426	-4191	-3867	-3774	-2882	-2190	-717	-866	-228	-199	215	310	931	797	1792	3022	2966	4003	2180	1028	283	225	-308	-67	-8	
-207	-362	-229	-412	-2156	-2540	-5336	-3161	-3256	-2161	-1469	-353	-945	-206	-47	123	103	595	908	2015	2278	3839	5303	3553	2086	647	455	85	60	-74	
-155	-286	-111	-1260	-3082	-3528	-5053	-3114	-2378	-1315	-984	0	-345	-155	-456	-157	-294	-23	310	689	847	2929	4727	3943	3477	759	2003	506	214	94	
-413	-516	-829	-1950	-4181	-4297	-5289	-1656	-1343	-435	-309	0	-280	69	-154	-316	-685	-265	-272	198	275	2037	4560	3628	4071	2038	2671	609	68	94	
-839	-1268	-1395	-3301	-4777	-4109	-4536	-903	-273	450	-37	363	121	527	-228	-265	-1280	112	-463	-235	-323	568	3594	3702	5202	3707	2226	592	-8	-30	
-886	-1158	-2447	-4745	-6049	-4658	-3406	-89	-81	675	467	1572	1240	2033	-206	-1118	-2438	-546	-2013	-448	-565	241	1755	3182	5666	4430	2708	446	840	128	
-1043	-1111	-2353	-7053	-7022	-4893	-2324	69	337	1611	1727	3850	3424	2704	-96	-1243	-3737	-2548	-3733	-1733	-1172	-294	197	2774	5685	5469	4413	2088	2062	463	
-1561	-1928	-3106	-8042	-7508	-4234	-1445	390	415	2041	2100	5531	4114	3283	-294	-1619	-4864	-3831	-5172	-1717	-1501	-507	-140	2180	5741	6637	4988	2069	2636	403	
-807	-1708	-3876	-9062	-7854	-3293	-420	100	225	1985	4360	6595	4861	4103	103	-2292	-5145	-4035	-6361	-2452	-2126	-507	-331	1215	5741	7156	5191	995	1544	689	
-540	-1551	-3970	-8654	-8167	-3779	-428	208	173	1144	4155	6352	5439	3880	293	-2135	-4582	-4801	-6424	-1639	-2454	-323	-287	1159	5314	6915	4913	865	1488	360	
-148	-1708	-3263	-6315	-7414	-3308	-472	242	138	1256	3184	5400	4040	2779	423	-1494	-4379	-5145	-4515	-1811	-1469	-301	-199	1363	5147	5840	5544	1236	1451	497	
-288	-875	-3248	-5341	-7430	-3465	-943	-194	-177	1162	2362	4280	2845	2387	146	-1008	-4379	-3409	-3374	-935	-1516	-235	17	1345	5184	6099	5544	1310	677	291	
-369	-624	-1992	-5043	-6300	-4109	-1602	104	-1061	658	432	2076	1838	1231	-103	-539	-2485	-1657	-1262	-287	-844	198	275	3219	5611	4987	3801	592	163	25	
-22	-687	-1929	-3944	-5609	-4736	-3547	-307	-1453	441	25	433	449	449	-133	-695	-1358	-412	-480	-299	-294	866	641	3943	5666	3540	2115	712	280	102	
-214	-317	-1159	-2343	-4087	-5144	-4646	-1389	-2127	-317	-968	-118	-15	77	-243	-359	-482	25	129	-133	361	2000	3000	4481	4739	3039	1262	506	340	317	
-82	-303	-531	-1385	-2564	-4470	-4489	-2471	-2629	-782	-1830	-199	-375	-192	-137	-15	-52	232	336	396	995	3412	3965	4351	4034	1185	618	463	257	-8	
-45	-258	-391	-820	-1811	-2697	-3845	-3648	-4260	-860	-2034	-764	-772	-289	-96	302	319	1582	431	1867	2204	4638	4095	3628	3143	-96	-8	145	-462	-147	
52	-251	-295	-435	-1214	-1771	-3469	-3663	-4636	-1911	-2614	-1391	-992	-427	-184	878	353	1992	586	2666	2966	4787	3965	2421	1919	-44	10	103	-206	-154	
-12	-74	-87	52	-244	-641	-2136	-2346	-3068	-2099	-3287	-1375	-1430	-243	-441	283	317	763	1225	2889	2668	3858	2480	973	416	-15	-8	-17	-119	51	
-52	52	-30	-1	-52	-258	-1304	-1640	-1767	-2271	-2206	-1125	-1712	-324	-222	118	155	428	797	2164	2222	2594	1291	464	51	7	0	-151	-301	248	
-170	-2	-11	-81	83	-24	-118	-1107	-889	-1660	-1031	-780	-804	86	-64	110	250	545	443	899	1981	458	400	248	-66	-8	-345	-286	-190	248	
-236	-52	-37	10	25	-56	-74	-494	-413	-420	-451	-529	-434	-181	-55	138	146	355	439	751	1051	464	310	197	-250	326	-462	-230	-64	248	
