-193	-118	53	-237	-232	-171	-183	-274	-245	-222	-473	-434	-297	-348	-170	-273	-133	71	241	69	251	182	625	208	580	43	-133	-19	-45	-88	267	
-79	-53	158	-126	-171	-407	-178	-230	-237	-763	-1522	-827	-329	-568	-170	-362	78	180	494	-163	529	477	1299	1176	684	121	72	-9	-236	-309	423	
-60	-288	3	78	-60	-215	-296	-509	-480	-1204	-1475	-1661	-895	-678	-434	-376	-150	78	1132	76	1085	546	1823	521	572	95	103	147	-59	-317	107	
-269	-171	66	131	-222	-223	-281	-430	-1771	-2212	-1853	-1960	-1021	-1401	-1141	-873	-377	295	1807	1220	2322	1164	2273	1793	1064	464	337	285	-184	-69	43	
-191	-190	2	30	-126	-171	-931	-1092	-2858	-2731	-2561	-2888	-769	-1354	-517	-544	-163	313	1132	1651	2753	1257	3003	2392	2018	363	423	208	39	81	311	
-240	-207	-67	-88	-230	-1037	-899	-2572	-3267	-3156	-2655	-2463	-974	-1165	-780	-622	43	374	1976	417	1441	2475	3190	3216	2916	1405	571	398	398	43	33	
-355	-329	-156	-202	-400	-1557	-2333	-3029	-4039	-3597	-2294	-1661	-355	-379	-443	-543	78	-8	869	347	1122	729	2441	3646	3028	1966	1611	699	458	220	207	
-307	-392	-407	-163	-1020	-3054	-3640	-3942	-3393	-1944	-1633	-1016	-259	-228	-67	-340	-33	-295	252	60	112	164	1149	3459	3720	3574	2041	1409	458	172	-184	
-325	-582	-444	-556	-2171	-4094	-5200	-4604	-3173	-1535	-348	-192	-74	-207	174	-155	426	-450	-163	-89	-197	-317	104	1999	3589	4322	3611	2474	1423	380	-162	
-210	-426	-481	-1076	-3038	-4504	-6160	-3942	-2165	-795	8	61	214	483	794	235	-133	-1530	-624	-597	-494	-1371	173	242	3421	4639	4825	3875	2282	657	169	
-237	-430	-585	-1218	-3321	-5764	-6318	-4147	-1047	-266	104	436	2340	1705	2185	409	-67	-2410	-2006	-1693	-1291	-1622	-52	-170	2373	5126	5143	5276	2711	1184	-8	
-199	-183	-498	-1691	-4488	-6647	-6491	-3549	-170	-148	1398	973	3525	3699	3670	1372	-207	-3462	-3671	-2777	-2406	-2188	-310	-990	577	5444	5947	6415	2599	1371	77	
-171	-197	-267	-2369	-5512	-7860	-6507	-3013	122	-119	2791	1274	4748	4997	4460	2086	-386	-3745	-5101	-5164	-3332	-2564	-553	-1743	26	4995	6339	7648	3962	1595	190	
-104	-165	-200	-2621	-5370	-8301	-5373	-2651	883	-252	2113	1670	6216	5937	4535	2048	-56	-3038	-6561	-6451	-3991	-2093	-317	-1916	121	3630	7031	7629	4037	1987	726	
-151	-196	-629	-2810	-5607	-8285	-6066	-2919	1091	-200	2000	1915	6668	6332	5099	1785	-355	-3494	-7064	-7095	-4148	-1732	-207	-1712	364	3592	7573	7629	3738	1707	605	
-140	-214	-378	-2006	-4913	-8033	-6539	-2872	419	-237	1680	917	6235	5354	4629	1334	-276	-3038	-6263	-6247	-1825	-1340	-361	-494	1625	2882	7068	6116	3253	1334	397	
-149	-141	-610	-1486	-4330	-7592	-6318	-2982	139	-385	870	471	4560	3736	3313	409	8	-2300	-4567	-4237	-553	-1387	-273	-185	1700	3349	6919	5294	2450	569	95	
-166	-183	-432	-1344	-2691	-6600	-6003	-3344	-207	-889	593	122	1757	2495	2260	69	43	-1719	-2446	-2730	-214	-1230	347	390	2149	4135	7143	4715	2002	415	241	
-210	-203	-403	-777	-2108	-5528	-5877	-4352	-1598	-1818	392	-340	610	505	1207	-281	-317	-1357	-750	-1630	251	-744	477	1494	3028	4191	6321	3352	1479	172	216	
-242	-242	-200	-587	-1336	-3700	-4302	-4730	-2637	-2463	288	-1315	-104	-37	653	-716	330	-964	121	-30	672	-155	2516	2392	4263	4359	4788	1203	564	-199	-147	
-263	-386	-111	-407	-989	-2298	-3987	-5076	-3535	-3172	-193	-1708	-229	-458	34	-228	426	-303	521	599	691	173	2348	3759	4749	3705	2919	64	173	-41	216	
-132	-218	-67	-237	-563	-959	-2978	-4257	-3661	-3754	-1365	-2951	-769	-1150	60	-653	486	165	1357	1070	1647	1108	3902	4226	4674	2508	1256	112	199	169	153	
-171	-138	-23	-142	-171	-37	-1923	-2651	-3645	-3691	-2577	-3124	-1855	-1779	-104	-219	487	716	1958	1876	2322	1969	4520	3721	3402	1517	398	-206	-56	-170	-9	
-164	-139	105	-134	-29	271	-757	-1690	-3110	-3518	-2687	-2951	-1729	-3052	-517	-606	185	1016	1376	1632	2584	2531	2516	2991	1700	825	-15	-102	-45	-77	22	
-193	-72	4	-45	147	43	-178	-1486	-1929	-2747	-2057	-2322	-1933	-1936	-569	-144	186	617	757	1220	2640	2082	2029	1868	1157	268	-62	-38	-128	-317	198	
-223	-40	-44	-104	-2	-67	-141	-407	-1094	-1834	-1365	-1016	-1383	-1496	-480	-72	87	226	888	882	1872	770	1280	693	970	-251	-129	-68	-111	-86	216	
-230	-139	-76	-68	17	-70	-215	-226	-473	-1361	-657	-579	-360	-1008	-347	-192	17	208	417	347	1066	295	416	147	468	-229	-99	8	-61	-130	-47	
