0	-36	-99	-44	-229	-202	-236	-235	-269	-439	-464	-1018	-224	-516	-316	-175	127	158	417	101	273	180	355	271	271	75	-60	-94	-60	
23	-78	-99	-145	-197	-216	-253	-276	-296	-514	-444	-1708	-434	-1099	-316	-49	531	47	639	368	304	316	394	481	437	306	96	-30	-8	
-78	-135	-95	-162	-196	-251	-284	-961	-310	-746	-549	-1751	-706	-1284	-518	-235	579	-67	1038	1227	1020	388	465	490	446	280	122	-111	-67	
-114	-135	-123	-197	-335	-306	-223	-1283	-1063	-1355	-1343	-2426	-1407	-1939	-505	-396	151	230	905	2202	1348	645	588	622	439	341	253	-50	-119	
-139	-110	-64	-134	-447	-341	-532	-2191	-1763	-2313	-1964	-2886	-1950	-1839	-330	-489	23	-67	1437	2086	1298	2096	1789	920	350	341	131	-222	-69	
-122	-99	0	84	-372	-467	-532	-3319	-2856	-2632	-2152	-2714	-2780	-1597	-296	-249	-79	-87	1471	1855	1118	2291	2971	1628	464	516	-30	-200	-107	
-114	118	-211	-197	-657	-1176	-2813	-4154	-2841	-2414	-1979	-2268	-1307	-1085	-21	-708	-259	-114	653	1145	576	1541	2129	1477	1089	1239	227	34	-23	
-185	-318	-275	-400	-1445	-2359	-4123	-4052	-1792	-2211	-1545	-1392	-506	-744	-95	-708	-134	-80	623	336	-53	668	2210	2801	2525	2864	298	69	-23	
-241	-568	-465	-809	-2499	-3631	-4800	-4125	-1354	-1108	-925	-616	129	-95	-142	-652	-296	-421	-67	-113	31	372	2016	2876	3545	4621	1450	341	157	
-185	-613	-627	-1585	-3020	-4947	-5006	-4242	-509	-731	-232	-306	565	273	392	-511	23	-1188	-431	-478	0	46	1206	2139	4226	5678	2111	253	233	
-348	-598	-882	-2316	-4178	-5775	-5051	-3056	-172	-137	317	373	2051	1613	1193	-376	-414	-2137	-1704	-2191	-320	-381	402	3084	5700	6075	2356	313	305	
-114	-1216	-1032	-2525	-4595	-6604	-4565	-2089	-55	153	635	1458	3501	3140	1790	-215	-1107	-3211	-2967	-3130	-1172	-855	69	1874	5567	7699	2772	1577	-104	
-263	-914	-2037	-3720	-6006	-7535	-4933	-1635	57	171	1667	2257	5019	4563	2779	0	-1149	-3699	-3675	-5229	-1845	-597	258	797	5265	9097	2715	2124	87	
-178	-688	-2562	-3869	-6378	-7195	-4712	-1664	337	401	2348	3212	5692	4889	3273	-41	-1373	-4145	-4897	-6154	-2216	-622	125	664	5341	10174	3565	2615	183	
-192	-929	-2712	-3436	-6080	-7875	-4168	-1166	427	335	2488	3490	6296	5609	3426	199	-1303	-4173	-5396	-5519	-2038	-1456	201	464	5076	9286	4263	2351	131	
-567	-854	-2772	-3272	-5932	-8082	-4035	-1459	-123	188	1859	3351	6141	5112	3563	430	-1303	-4243	-5577	-4911	-1955	-1607	-33	891	5700	8946	3508	2200	314	
-454	-410	-2547	-2958	-6437	-7624	-4064	-1854	-452	57	1422	1858	5347	4169	3120	775	-1093	-3448	-4744	-4262	-1667	-164	-53	1156	4660	8889	2753	2219	734	
-411	-424	-1857	-2734	-5070	-7136	-4153	-1898	115	24	898	1059	4243	3037	3000	191	-588	-2792	-3481	-2964	-1323	-335	417	1383	4434	7548	2904	1388	358	
-277	-325	-1092	-1884	-4149	-5790	-4609	-3026	-275	-194	440	365	2016	1407	1398	119	-368	-1704	-1510	-796	-270	-105	363	2914	4623	4847	1922	507	227	
-369	-304	-268	-1361	-3510	-4430	-5065	-4389	-1267	-963	252	-150	377	128	584	0	-154	-728	-345	125	124	353	758	2687	3961	3091	1167	192	131	
-560	-198	-183	-600	-1638	-3202	-4462	-4682	-2389	-2052	105	-645	-363	-758	580	-21	23	189	401	164	358	637	2388	2990	1939	2089	621	147	67	
-291	-50	-183	-239	-835	-1871	-3976	-4974	-3075	-3227	-780	-1708	-635	-1398	529	-181	79	426	1321	979	741	1460	2761	2252	1542	315	-23	-89	43	
-162	16	25	92	-328	-1176	-2755	-4447	-2783	-3691	-1964	-2110	-1092	-1825	192	-74	388	798	2368	2070	1742	1003	3198	1250	639	123	-105	-21	43	
-192	-73	-106	17	67	-272	-1606	-3261	-2739	-3793	-2426	-2628	-1664	-2238	24	16	301	1065	2701	2383	2414	873	2809	626	201	-185	-102	-43	-23	
-49	-80	-41	16	75	-146	-1209	-2323	-2783	-2966	-1776	-2800	-1993	-2110	-88	-187	341	915	2917	2598	2086	1232	1773	43	17	-58	-85	-23	-57	
76	-85	-87	-71	201	-126	-568	-1708	-2550	-2617	-1719	-2771	-2136	-1569	-115	-242	198	781	2401	1987	2152	551	1319	333	-82	122	-156	-148	43	
76	-92	-148	-51	139	-6	-160	-249	-1631	-1384	-1950	-1535	-1307	-914	-216	-156	150	497	1753	1293	1463	753	541	52	1	9	-156	43	78	
67	-78	-152	-27	57	125	-56	-125	-612	-963	-1257	-1061	-1107	-277	-243	-169	-101	260	905	616	1200	458	371	35	19	70	55	89	139	
-27	-17	-71	-106	-7	8	-21	33	-557	-470	-267	-803	-1107	16	8	-7	31	158	409	258	491	477	395	385	-30	62	50	122	33	
76	42	33	-68	36	-63	-146	-69	-234	-55	-110	-630	-278	-189	8	-76	-14	252	182	-73	132	442	349	359	209	71	93	58	-23	
