150	39	-126	-123	-86	-335	-138	-30	-110	-119	-281	-55	-104	-87	-8	654	-96	226	87	5	34	-45	156	
-27	-4	-34	-40	-53	-232	-157	-129	-230	-208	-173	-109	-104	17	96	672	-111	853	-67	84	130	136	196	
-141	7	15	-94	-106	-382	-276	-218	-400	-302	-175	-104	17	26	314	1040	226	568	-37	79	156	121	111	
-274	-114	-160	-245	-211	-440	-347	-245	-1659	-259	-119	-72	49	192	323	1096	279	1230	305	113	145	52	58	
-243	-240	-180	-202	-244	-538	-508	-622	-1486	-252	-407	-318	61	629	814	1963	601	1869	479	383	261	73	17	
-189	-173	-172	-139	-415	-1511	-523	-1728	-2148	-1383	-817	-222	174	657	1304	2528	1952	2302	1254	1207	243	-37	0	
-201	-176	-193	-370	-870	-1907	-340	-3021	-2921	-799	-1132	-89	113	714	1341	2754	2329	4504	2589	1847	505	205	121	
-14	-134	-552	-1320	-1790	-1880	-1099	-3431	-2637	-341	-496	122	8	393	776	2358	2103	5313	3605	3407	827	234	190	
-55	-281	-580	-1887	-2477	-2892	-2241	-3320	-1817	183	-274	411	-97	-37	288	1586	1312	5087	4282	4760	1410	182	402	
-195	-309	-843	-2246	-2670	-4273	-3261	-2074	-587	1919	297	489	-215	-311	-1062	437	277	5068	4413	5136	2819	1256	960	
-207	-700	-580	-2218	-3700	-4820	-4132	-655	43	3298	752	515	-415	-1504	-2637	-185	-377	3883	4771	6095	3833	2232	1241	
-354	-700	-1163	-3130	-5308	-6310	-4308	-296	385	4772	2149	841	-903	-2417	-4651	-1711	-1267	2152	4771	6847	5543	3566	1523	
-254	-1062	-1385	-4373	-5830	-7308	-4009	-385	1183	6151	2904	1426	-1423	-3456	-6288	-2892	-1991	479	4677	7054	6407	3716	1335	
-194	-1062	-1107	-3793	-6036	-8552	-4159	297	2260	5754	3470	1766	-1202	-3488	-6226	-3458	-2243	348	3849	6997	6708	3922	1485	
-267	-1174	-941	-3862	-6009	-8593	-4036	35	1542	4998	3640	2049	-871	-3566	-5627	-2860	-1944	383	3774	7336	6558	3566	1129	
-61	-728	-774	-3599	-5171	-7212	-3873	-274	446	3997	3130	1653	-761	-3031	-4053	-2514	-1079	1079	4733	7448	5656	3209	847	
-171	-518	-510	-2992	-4676	-6296	-4064	-533	-222	2769	1224	445	-1155	-2165	-2212	-540	-126	2547	5241	7129	4529	2476	295	
63	-268	-54	-1818	-3343	-5626	-3397	-1901	-714	578	-60	227	-367	-518	-1173	226	729	3506	5185	5663	3627	1406	173	
-138	-188	-199	-989	-2629	-4300	-2717	-2500	-1108	-193	-1652	-60	-355	-8	-481	2170	2046	4090	4808	4384	2518	1068	182	
87	-147	-352	-671	-1749	-2167	-2744	-2957	-2905	-548	-2314	-525	-296	506	-23	3375	3176	3808	3887	3031	1992	487	173	
87	-114	-113	-506	-1309	-1347	-2200	-2579	-2952	-1273	-2692	-568	-194	1411	323	4053	2762	3883	3511	1959	1184	417	139	
206	-187	-122	-185	-395	-1429	-731	-1191	-2101	-2092	-2534	-215	-163	1411	358	3564	2442	2716	1423	832	661	295	165	
20	-109	-127	-229	-79	-1087	-503	-1302	-1423	-1336	-1542	-318	-134	1449	130	2754	1632	1380	765	470	130	304	304	
254	-8	-47	-175	-126	-256	-401	-296	-1265	-245	-990	-462	-259	1185	200	832	444	575	425	-67	-207	-37	260	
333	39	-120	-144	-157	-246	-310	-370	-474	-296	-880	-281	-230	314	61	532	69	313	143	-141	-296	-251	-15	
