41	-110	-84	-192	-251	-163	-181	-126	-111	-273	-272	-203	-184	-240	-162	25	12	406	313	449	-177	-32	17	34	77	70	52	-83	51	79	
-35	-89	43	-104	78	-155	-199	-202	-177	-332	-347	-221	-273	-232	-228	-65	223	1044	285	252	46	8	457	94	133	94	17	-118	-50	68	
-87	30	0	47	269	-170	-214	-303	-266	-140	-1430	-140	-427	-186	4	86	413	1138	319	474	103	103	246	171	267	284	94	51	-198	-294	
-30	-111	-55	26	85	-15	-192	-1040	-118	-657	-1916	-495	-842	-296	-162	363	207	1082	808	822	474	912	491	77	206	335	135	-8	-169	-242	
-15	-124	-133	-6	60	-177	-347	-1699	-901	-1834	-2324	-1154	-1484	-641	-302	674	328	858	2150	2034	950	1489	1057	565	146	182	120	-279	77	-170	
-89	-237	-178	26	-30	-295	-421	-2296	-2501	-2383	-2371	-1311	-1359	-735	-81	900	466	709	2057	1754	2291	1620	2620	1513	828	129	-109	-53	7	-33	
-119	-273	-161	-40	-67	-1127	-1034	-3787	-3553	-2963	-2183	-1170	-1281	-562	-177	375	417	432	2505	1940	2961	2178	3030	2796	1256	77	-62	128	249	223	
-207	-286	-391	43	-980	-1834	-2949	-4572	-3804	-2555	-1618	-840	-763	-249	-30	276	397	112	1218	785	3073	2811	3402	4303	2222	1071	404	378	251	42	
-333	-273	-653	-481	-2174	-2996	-4787	-4572	-3616	-1457	-1210	-464	-133	-117	181	363	198	181	207	431	2216	1862	3048	4526	3895	2427	232	645	335	189	
-325	-559	-936	-2068	-3164	-4504	-4488	-3253	-2815	-383	-488	156	658	121	-89	10	-464	121	-412	69	353	301	1876	4005	5122	2539	1923	885	361	210	
-222	-347	-1533	-2366	-4704	-4959	-4378	-2139	-2140	138	-273	35	1760	34	137	-127	-537	-361	-1801	-81	-37	-37	294	3857	5475	4638	3278	1307	361	206	
-285	-266	-2036	-2539	-5756	-5258	-3750	-820	-571	1299	268	1868	2452	845	372	-118	-1070	-1335	-2678	-852	-375	-280	8	3113	5587	6143	4411	1252	283	-15	
-340	-544	-2382	-3828	-6778	-6797	-3012	0	-163	1842	932	3402	4303	1947	643	-89	-2793	-3324	-4885	-1572	-952	-309	-375	2462	5345	7778	6305	1771	267	226	
-929	-198	-2602	-5164	-7375	-6718	-2180	286	52	1861	2504	4319	4396	2788	311	-412	-3560	-4169	-6795	-2073	-1171	-718	-8	1885	5178	8317	6435	2180	1102	369	
-961	-622	-3514	-5258	-8584	-6687	-1850	486	-192	2142	3702	5011	4920	3685	400	-717	-3952	-5312	-7766	-2730	-1843	-397	51	955	4211	8373	7011	2922	1752	197	
-552	-465	-3231	-5022	-8364	-6499	-1725	-217	95	2666	2841	4936	5593	4433	550	-390	-4203	-6487	-7688	-2871	-2078	-118	-346	465	3263	9116	7253	3015	1362	661	
-552	-296	-2901	-5054	-8034	-5902	-1882	277	-89	2591	2598	5030	5051	4956	531	-717	-4093	-5641	-7359	-2605	-2297	-59	32	422	3598	9228	6547	2570	1121	907	
-420	-528	-2807	-4127	-7862	-5383	-1677	-8	175	962	2018	3814	4509	4265	195	-952	-3373	-3966	-4463	-1822	-2172	-191	112	658	4564	7964	4894	2161	1288	395	
-340	-163	-2162	-3514	-6589	-5886	-2761	-384	-163	563	745	2186	2527	2639	-15	-611	-2495	-2243	-2709	-930	-1859	-162	155	1253	5661	7332	4170	1586	694	206	
-288	-133	-1533	-2272	-5096	-5399	-4002	-1636	-728	14	8	708	363	1798	199	-228	-819	-125	-768	-302	-1061	500	301	2629	5178	6143	3427	769	300	60	
-237	-126	-1439	-1282	-4389	-4724	-4253	-2359	-649	216	-185	86	-162	564	51	103	-302	181	17	-221	-513	689	1802	3540	5271	4768	2721	378	68	-29	
-176	-258	-464	-826	-2033	-4535	-4614	-3677	-2125	-484	-435	-527	-1061	-170	-170	35	-23	746	752	155	112	856	3569	4452	5085	3096	1087	232	51	54	
-170	-154	-141	-369	-1357	-3483	-4159	-4133	-2972	-1535	-1430	-683	-2237	-258	-118	-14	86	1305	1517	971	258	2253	3904	3912	3970	2594	533	165	-81	-34	
-229	-45	322	-251	-303	-2085	-3248	-4337	-3302	-2524	-2277	-1374	-2660	-199	-157	-59	0	1100	2188	2052	1658	2923	4258	4396	2241	1610	-59	-22	-18	25	
-169	-170	122	69	-185	-923	-2086	-3552	-3349	-2885	-3187	-1954	-2849	-199	-251	-155	363	1697	2150	2444	2384	3519	3141	2703	865	1368	-433	-37	8	146	
-170	-24	-120	-58	-30	8	-1034	-1150	-2313	-2524	-2951	-1342	-2692	-309	-639	-30	147	1977	2001	2779	1844	2122	1951	713	521	318	-133	-176	163	-2	
-93	-23	-116	-148	-281	-288	-657	-1024	-1685	-1724	-2763	-1107	-2284	-309	-397	-30	147	2126	1498	1754	1415	2066	1262	258	189	86	-89	-94	-30	-144	
-45	-60	-170	-82	-126	-236	-751	-789	-487	-939	-1712	-619	-1610	-15	-225	-74	198	1007	957	711	913	2457	293	-59	81	344	-74	-81	0	-185	
-244	-244	-273	87	-91	-214	-376	-476	-347	-437	-645	-524	-873	-15	-412	-15	151	276	475	310	224	1210	17	34	125	344	-59	-8	-43	-173	
