-74	-184	230	70	116	-40	-58	-165	-291	-242	-348	-318	-345	-400	-192	-98	190	272	148	193	317	16	8	-237	-193	-168	15	
-78	65	292	237	272	39	-36	-180	-748	-441	-483	-304	-1032	-71	117	-21	365	329	723	376	295	64	-61	-250	-263	-242	-227	
-74	-59	389	317	623	-37	-123	-223	-1573	-1049	-837	-914	-670	-169	39	83	655	596	1059	1060	671	209	88	-189	-377	-384	-201	
-96	231	444	546	1346	-174	-504	-409	-1558	-1521	-1897	-989	-563	-260	125	391	1530	1112	1341	1113	601	307	153	-246	-410	-314	-156	
-111	231	611	1098	1556	-44	-813	-1059	-1894	-2129	-2321	-1502	-837	-316	-28	492	1351	1467	1607	1324	846	267	42	-559	-702	-765	-147	
8	178	568	1619	1825	-131	-1229	-1151	-2200	-2464	-2321	-1863	-1512	-288	142	458	1065	1147	2031	1623	1877	816	307	-473	-914	-497	-462	
116	374	471	1542	1422	-275	-1383	-1458	-1848	-1764	-2048	-2270	-1347	-615	41	726	599	1112	1324	990	1422	1111	429	-487	-758	-694	-630	
161	311	611	1522	438	-486	-1846	-951	-886	-1627	-1670	-1637	-1377	-281	201	978	742	382	758	90	611	1719	1171	-243	-787	-765	-441	
143	-30	407	405	17	-997	-751	-151	-122	-1049	-1215	-1396	-1077	33	142	458	599	41	460	-499	211	798	1154	104	-364	-268	-408	
-74	-118	92	35	-22	-826	-180	95	249	-36	-355	-507	-492	50	58	241	99	-346	-255	-1036	-7	365	636	601	-7	-188	-47	
-96	-338	44	-168	-160	-282	443	696	827	248	315	-29	-261	269	-175	100	-679	-1312	-975	-1268	-405	-415	315	618	312	351	134	
-111	-470	-359	-1255	-196	-29	1334	2110	1314	1029	1796	1033	708	412	-598	-659	-1871	-1942	-1631	-1935	-1820	-2153	-34	996	1500	995	749	
-384	-1281	-1474	-1865	-334	454	2130	2732	2832	1961	3612	2506	1477	743	-1103	-1827	-3402	-3290	-2215	-2922	-2210	-2556	-339	876	2267	1944	766	
-391	-1549	-2134	-2849	-464	1127	2092	3014	4088	2743	4872	3409	3089	889	-1118	-1871	-4756	-4022	-3527	-2748	-2239	-3174	-1321	858	2267	2401	1675	
-303	-1502	-2165	-3880	-371	1641	3039	3127	4163	2911	6113	3980	3877	925	-1043	-2345	-5860	-4506	-4358	-3038	-2282	-3547	-1822	410	2693	2350	1187	
-420	-1344	-2840	-3318	-91	1603	3115	3014	4537	3097	6484	4588	4042	1071	-1028	-2404	-5904	-4755	-4183	-3198	-2628	-3274	-1507	402	2898	2249	1726	
-274	-1234	-2699	-3443	-552	637	2509	3052	3994	3153	5372	4036	3987	525	-489	-2078	-5271	-3905	-3439	-2762	-2036	-2829	-1050	193	2540	2265	1406	
-511	-1171	-1647	-2599	-1164	393	2566	1940	2382	2594	3797	2820	2357	470	-252	-1472	-4035	-3158	-2841	-1674	-1444	-2369	-441	144	2455	1114	650	
-362	-887	-909	-1958	-1382	52	1751	1243	1370	1625	2204	1567	828	201	-42	-821	-1636	-2001	-1602	-876	-925	-1650	96	168	1330	182	285	
0	-162	283	-911	-962	-340	582	357	958	1066	554	450	414	-50	209	-195	-208	-483	-742	-557	-512	-774	234	214	248	-67	63	
-45	124	620	-117	-713	-703	-159	-115	180	222	-171	-156	-183	-295	284	-70	814	-97	0	-329	-301	48	636	209	-417	-409	-401	
-185	178	1033	440	-160	-1307	-905	-583	-308	-107	-655	-673	-373	-351	368	100	2317	489	334	450	464	712	463	-142	-886	-1060	-1065	
-4	436	1789	1465	236	-1663	-2015	-1749	-1573	-776	-1473	-1833	-882	-351	202	308	2603	1414	1412	1289	1615	1424	646	-644	-1311	-1638	-1135	
-52	569	2041	2043	649	-1245	-2801	-2563	-2520	-1688	-2321	-2421	-777	-71	485	996	3498	2517	1996	1517	1352	1771	589	-630	-1792	-1864	-771	
-45	436	1982	1657	649	-826	-1907	-2256	-2582	-1642	-2578	-2481	-762	-120	276	870	3176	2552	1766	1060	1492	1406	226	-644	-1622	-1624	-785	
-11	276	1769	1927	924	-297	-1029	-1243	-2872	-1490	-2699	-2421	-897	-365	309	654	2406	2250	1235	1429	1981	729	-34	-516	-1127	-751	-454	
-70	225	742	1580	193	-275	-797	-951	-2643	-1034	-1745	-1803	-612	-281	25	654	1601	1432	1324	1236	1248	154	-41	-473	-1084	-525	-134	
-109	-45	257	467	193	-87	-396	-316	-657	-520	-1291	-748	-408	-190	25	166	639	898	404	401	138	-75	-102	-338	-370	-222	-114	
-88	142	319	388	193	-181	-204	-144	-557	-264	-610	-613	-211	-180	-21	41	232	507	246	169	16	-89	-149	-297	20	-82	15	
