-206	-170	-103	-119	-370	-341	-297	-414	-289	-67	-193	-209	-200	-163	78	-163	-118	-52	10	60	-33	-12	52	-23	
-211	-131	-109	-89	-163	-452	-413	-555	-274	-260	-193	-222	-170	-66	235	55	2	-8	26	60	8	44	-2	13	
-156	-155	-110	-89	-237	-691	-348	-425	-351	-259	-202	-164	-193	-163	235	144	200	-8	43	11	52	43	-3	-67	
-99	-36	-111	-114	-134	-1573	-726	-572	-444	-921	-379	-163	-178	-85	165	309	417	208	63	202	277	-104	17	-122	
-34	-69	-79	-119	-141	-1589	-1214	-525	-921	-1598	-229	-201	-148	102	479	513	1030	521	113	460	916	248	138	-243	
13	-126	-67	-190	-230	-1778	-1482	-1328	-1346	-1519	-385	-261	-35	165	1001	583	1631	1091	486	713	1160	43	173	-59	
-112	-129	-67	-341	-642	-1999	-2506	-2131	-2496	-2212	-767	-528	104	-89	1602	1410	2514	2124	1320	1239	1872	8	216	-126	
-299	-211	-200	-430	-894	-2897	-3955	-3202	-2936	-2574	-846	-1094	148	-119	1828	1541	3321	2837	1995	1088	2640	-74	590	44	
-239	-301	-436	-1155	-2187	-3889	-4948	-4037	-2354	-2149	-318	-984	313	139	1433	564	3228	3550	3777	2420	2997	295	624	102	
-344	-315	-274	-1991	-3463	-5197	-4916	-3627	-1803	-1519	366	-687	37	183	409	208	3697	3062	5222	3639	4421	658	1074	353	
-433	-530	-923	-3220	-4346	-6347	-4160	-2588	-266	-148	1209	-163	340	-355	-148	-936	2120	1861	5860	4689	5715	1838	1767	260	
-355	-536	-1523	-3993	-6064	-7088	-3577	-1706	506	1097	3281	261	7	-851	-1157	-2555	617	997	5898	6471	7064	3187	2011	652	
-277	-698	-1617	-4276	-8002	-6804	-2884	-525	2147	2265	5956	446	279	-2266	-2650	-3545	-37	165	4584	6883	7945	3449	3359	1026	
-235	-360	-1396	-5143	-8586	-7529	-2585	-131	2222	3264	6558	2009	-96	-3571	-4521	-4866	-386	-170	4772	6939	8676	4030	3228	914	
-250	-641	-1412	-6263	-8838	-6993	-1907	-111	1977	3716	7123	2479	-133	-3870	-5795	-5290	-732	17	3965	6189	8714	4442	2760	745	
-243	-786	-1917	-6121	-8507	-6789	-1482	-525	2656	3169	7971	2216	-311	-3461	-6156	-4410	-421	147	3459	5758	8395	4367	2741	398	
-191	-66	-2169	-5002	-7687	-6678	-2112	-1202	1298	2076	6502	1425	-237	-2722	-4663	-2492	-310	426	4003	5814	7758	4274	1861	424	
-228	-242	-1869	-4198	-6300	-6663	-2648	-2131	288	192	4675	559	-45	-1857	-2493	-1549	110	1391	4378	5758	7233	3524	1318	190	
-287	-569	-607	-2621	-4819	-5544	-3514	-3013	-259	-874	1567	-178	-96	-1024	-670	-104	1913	2236	5372	5758	6352	2157	1730	164	
-237	-503	-892	-1927	-3306	-5339	-4081	-4005	-1252	-2007	104	-654	-52	-310	52	226	2814	3156	5241	4614	4721	1632	962	355	
-214	-242	-400	-1250	-3006	-3937	-3955	-3942	-2055	-3124	-625	-1818	8	95	1640	1823	3998	4057	4472	3133	2640	845	494	190	
-204	54	-160	-393	-1414	-3259	-2569	-3486	-1960	-3345	-481	-1677	-89	209	2429	2030	4091	3400	3909	1895	1422	434	216	98	
-138	3	101	-185	-644	-1605	-1151	-2100	-1944	-2999	-1113	-1503	52	244	1264	1428	2833	2124	2539	807	260	26	112	104	
-212	-3	40	17	-319	-769	-496	-1344	-1157	-2337	-767	-1000	-185	-52	775	602	955	1316	2108	191	-2	-177	104	-28	
-176	-98	46	-37	43	-218	-178	-525	-643	-1220	-458	-259	-149	-141	104	17	208	513	234	156	-280	-157	104	-45	
-184	-196	157	-37	49	35	0	-89	-434	-669	-215	-178	-8	17	52	0	-30	-111	69	26	-188	-273	43	-221	
