-129	-326	-242	-180	-131	236	-177	14	
-225	-478	-325	-324	-42	171	-96	39	
-202	-606	-346	-268	-28	586	292	121	
-555	-871	-624	-372	155	501	191	266	
-969	-1018	-1078	-413	294	1073	348	517	
-1102	-871	-946	-344	343	1352	903	774	
-881	-1386	-946	-296	327	627	521	355	
-181	-271	-21	-159	81	-130	162	153	
906	506	507	-104	-281	-1416	-470	-251	
1824	2335	1450	172	-1297	-2311	-1995	-258	
2058	3158	2197	477	-1558	-2470	-2455	-244	
1680	2782	1325	403	-1529	-2657	-2024	-578	
358	1762	649	123	-1108	-997	-932	-387	
191	439	-63	82	-296	-69	-143	-122	
