16	152	8	-117	-86	-136	-235	-200	32	366	46	32	
11	152	42	-105	-119	-215	-456	-145	-124	399	62	48	
-15	76	-22	-105	-194	-458	-361	-124	114	456	120	-14	
-64	-289	-148	-91	-91	-635	-404	-269	49	306	-21	27	
-50	-20	25	50	-244	-1430	-858	-220	188	349	332	88	
-29	236	151	58	-614	-1665	-1430	-207	425	570	430	254	
50	304	104	-308	-1147	-1695	-1635	-317	568	619	798	500	
33	304	269	-112	-1102	-1518	-1268	-475	360	472	798	557	
-50	109	-15	-91	-292	-146	-159	-289	-131	114	32	-7	
-248	-359	-141	0	183	886	289	16	-862	-852	-1090	-366	
-733	-640	-281	92	1950	2263	1272	378	-1123	-2239	-2326	-635	
-658	-542	-406	25	1950	2693	1752	526	-1573	-2831	-2742	-549	
-71	-462	-239	159	1446	1905	1183	674	-1471	-2729	-2196	-806	
-113	-369	-148	201	358	414	380	419	-1515	-1776	-1320	-393	
-64	-218	-183	-84	-327	-77	33	411	-107	-287	-34	-28	
