-111	-170	-49	-153	-202	-314	-811	-471	-436	-273	-322	-173	-103	-8	131	131	143	-15	117	17	-22	63	80	8	-133	
-102	-17	-93	-181	-208	-247	-490	-352	-464	-376	-427	-190	-126	64	131	146	279	227	471	296	0	52	-6	-35	-37	
-89	-75	-118	-269	-322	-394	-672	-299	-920	-1103	-1415	-151	-80	262	665	513	954	498	714	506	192	100	52	-104	-178	
-150	-163	-199	-424	-329	-334	-742	-1246	-2536	-1763	-1484	-360	-304	96	1409	288	1804	1752	1675	1191	418	104	18	-60	-281	
-191	-136	-234	-464	-793	-221	-1160	-2037	-3420	-2175	-1374	-308	-237	-126	1749	280	2842	2016	2844	1455	1755	252	-23	-178	-136	
-156	-138	-299	-532	-1272	-601	-2443	-3439	-3806	-2354	-1675	147	-415	-141	2127	355	3030	1715	3297	2359	2151	785	209	-362	-310	
-123	-122	-291	-404	-2019	-1682	-3629	-3897	-3544	-2175	-1415	-344	-214	17	1976	140	2426	1866	3033	2868	3507	1237	409	71	-8	
-272	-249	-412	-787	-2639	-3547	-5136	-3967	-3157	-1213	-230	332	-112	-89	1258	609	1105	1149	2919	3697	4976	2423	697	313	130	
-280	-190	-886	-1027	-3174	-4738	-6238	-3620	-2398	-172	-79	502	63	-215	389	-67	376	61	2297	4601	5993	3741	2321	357	331	
-314	-393	-1099	-2047	-4048	-4584	-5805	-2703	-1113	-33	111	704	78	-477	-185	-267	-66	-52	1110	3904	6577	4588	3111	1216	550	
-191	-393	-1583	-2146	-4696	-5313	-5164	-2370	-644	-14	322	720	-171	-375	-185	-291	-318	-430	827	2962	7048	4945	4297	1818	452	
-334	-373	-1199	-2557	-5090	-6070	-4090	-1579	-685	62	474	963	-496	-666	-134	-260	-237	-777	218	1850	7406	5905	4955	2251	1189	
-354	-678	-1227	-2698	-5640	-5776	-4229	-705	-699	-54	303	373	-282	-824	35	-171	-355	-1029	43	1700	8009	6451	5219	2194	1283	
-244	-204	-1370	-2727	-4907	-5467	-4271	-774	-340	-143	-7	77	-319	-1092	-271	-272	-289	-478	-141	1549	7010	6489	5595	2119	738	
-191	-149	-1099	-2358	-4963	-5313	-4313	-538	-492	-169	171	-59	-526	-1029	78	-166	-215	-352	69	1850	7349	5284	5125	1743	400	
-170	-177	-1242	-1764	-4245	-4850	-5247	-1163	-851	-425	-151	-232	-513	-997	236	-252	-89	-281	1260	2623	7199	4475	3657	1197	304	
-96	-149	-1370	-1537	-2920	-4332	-5066	-2051	-1859	-526	-473	-483	-703	-871	551	90	209	305	2618	3094	6276	3628	1964	531	165	
-7	-244	-701	-350	-2033	-2691	-5136	-2703	-2812	-1488	-1634	-521	-530	-524	551	326	533	1451	3919	3452	4355	2442	409	165	43	
-75	-183	-466	-209	-1286	-1724	-4020	-2912	-3212	-2051	-1907	-793	-370	-282	230	131	1521	1224	3994	3490	3620	1557	287	130	104	
-143	-126	-162	-135	-469	-728	-2583	-1926	-3406	-1832	-1784	-373	-341	-104	522	253	2407	1752	4032	1907	1906	521	270	130	26	
-88	-14	-57	-230	-201	-252	-1676	-1482	-3323	-1887	-1306	-288	-178	175	405	468	1860	1224	2297	1247	795	148	150	95	-15	
-75	113	-68	-240	-141	-47	-811	-816	-2011	-1639	-1743	-53	33	253	455	472	1143	658	846	375	-23	63	87	87	-133	
-123	-9	-88	-177	-175	222	-393	-332	-1389	-1158	-1566	-575	113	-60	350	96	822	253	323	155	-60	43	-30	-15	-158	
-293	64	48	-92	-61	31	-147	-199	-1127	-691	-466	-363	113	-60	58	-311	314	320	285	-15	-49	-113	-200	-207	-132	
