-199	-2	10	96	115	-29	-36	-20	-36	-358	-1005	-366	-407	-328	-315	-319	-283	-82	-48	260	135	187	145	-27	39	63	-67	5	47	7	-33	
-30	-12	8	324	78	0	4	-53	-79	-305	-914	-408	-495	-523	-383	-214	-183	-28	204	758	64	653	257	240	79	198	15	-53	19	43	15	
-250	-22	97	201	113	67	-8	-115	-157	-589	-989	-542	-1062	-1058	-748	-160	-207	-14	286	559	486	1102	345	344	295	198	98	15	21	132	-53	
-265	6	-15	63	-29	36	-22	-86	-299	-761	-1125	-1197	-1316	-1489	-1043	-181	-89	296	302	706	746	1240	635	426	430	396	165	6	-80	132	-348	
-48	-71	-22	-63	-362	-79	-101	-350	-363	-686	-1848	-1662	-1495	-1727	-1309	-139	-263	254	376	1352	1701	2310	1150	1125	724	430	189	-73	-133	62	-165	
-279	-220	202	70	-405	-356	-844	-1008	-1673	-1670	-2632	-1992	-2227	-1341	-1117	-470	-318	205	335	1597	1667	1551	1647	2489	1825	412	237	55	-104	-93	-164	
-97	-35	138	-108	-227	-344	-675	-2016	-2950	-2623	-3054	-2277	-2391	-1118	-688	-470	-360	263	417	1143	1371	1620	1853	3580	2570	1322	1015	424	112	-48	-250	
-68	20	20	17	-300	-116	-1611	-3498	-3726	-2850	-3219	-1947	-1570	-731	-526	-361	-401	670	32	489	1024	981	2196	4262	3265	2113	2103	939	7	39	-90	
-52	-104	-95	-324	-501	-982	-2563	-4033	-4395	-2426	-2888	-1662	-1212	-294	-294	-298	-507	70	20	211	278	420	1682	4347	4197	3392	2320	1404	564	93	-55	
-287	-286	-219	-340	-1322	-2832	-4266	-4507	-4243	-2184	-1457	-324	-450	108	-56	-104	-183	-104	-233	-18	32	-136	618	3273	4078	4352	3424	2651	1392	491	-20	
-199	-44	-394	-651	-2081	-3865	-5433	-5423	-3680	-1685	-884	16	-36	762	358	265	-595	-69	-1036	-82	-817	-475	80	2012	3722	4638	4344	3764	2763	678	132	
-243	-322	-896	-1242	-2917	-4960	-5908	-5515	-3194	-312	-262	287	412	2150	1464	1226	-741	-262	-2095	-1531	-1334	-506	-311	1057	2774	4537	5699	4429	3374	806	235	
-279	-440	-771	-1724	-3769	-6255	-6706	-4415	-2433	375	339	1789	1708	3236	2652	1458	-990	-1223	-3633	-2571	-2599	-1164	-1085	0	1825	4032	6402	5609	4101	1495	-66	
-331	-388	-739	-1522	-4698	-7966	-6660	-3743	-1612	503	356	3071	2856	5680	4236	2049	-551	-2564	-4373	-3812	-3734	-1307	-1000	-532	555	3695	6435	6308	4564	1627	637	
-306	-366	-927	-1460	-5379	-7874	-7151	-3300	-1597	1722	664	3657	3548	7328	4992	1888	-290	-3439	-4968	-4924	-4970	-1693	-1526	-511	223	3055	6619	7056	4696	1725	396	
-204	-161	-521	-1709	-4884	-7457	-7274	-2582	-852	476	204	3932	3912	7817	4938	2156	-332	-3468	-5505	-6440	-5329	-1693	-1270	-290	-21	2870	6653	7172	4976	1430	636	
-228	-378	-974	-2331	-4311	-7519	-7167	-2154	-973	152	517	3492	3475	7762	4452	2084	-331	-2885	-5693	-6758	-5013	-1293	-1284	0	167	3409	6318	7006	4299	1397	481	
-234	-147	-1239	-2269	-3862	-7442	-7550	-2520	-958	-96	365	3034	2673	6586	3732	993	-668	-2010	-4083	-5213	-4007	-542	-630	-189	358	3948	6218	6956	3705	1003	147	
-146	-81	-646	-1958	-3428	-7057	-7121	-3697	-1460	59	229	2943	1217	5210	2418	653	-546	-1077	-2951	-2831	-2972	-319	-156	171	927	4217	5632	5975	3044	429	108	
-155	-34	-263	-1180	-2437	-5176	-6568	-4522	-2646	-326	169	1880	193	3417	564	581	-463	-427	-1457	-1228	-1564	88	-34	104	2215	4150	4946	3764	2549	593	243	
-40	-77	-117	-604	-1771	-3249	-5141	-5805	-3270	-1094	-553	781	-316	1353	-425	492	-387	-117	-315	-123	-515	273	418	580	2892	4217	4127	3449	1508	335	3	
-169	-117	-132	-283	-1307	-2663	-3744	-5286	-3863	-2003	-2120	-15	-555	125	5	173	-297	164	384	1108	16	843	1322	2165	3163	3965	3190	2850	642	-27	-60	
-140	-132	-73	114	-625	-1368	-2471	-4445	-4349	-2987	-2813	-570	-1764	-280	-600	-132	-165	115	990	1772	781	2085	2162	3495	3367	3510	1952	1537	258	18	-111	
4	28	-8	122	-80	-252	-1519	-3895	-4136	-3638	-3626	-1857	-2152	-776	-1191	-380	-345	205	1412	1999	1788	2810	3277	3375	3011	2146	1383	212	-245	-257	-154	
-177	-33	17	46	-58	-226	-660	-3177	-3254	-4107	-3988	-2802	-2824	-1355	-1753	149	-304	370	656	2523	2344	3259	3242	3137	2418	1338	129	-100	-390	-145	-166	
-136	0	79	23	34	-86	-22	-1986	-2692	-2563	-2798	-2307	-2899	-1890	-1620	165	-270	228	902	2925	2083	3432	2282	2421	2249	581	-114	-185	-237	-53	-138	
-25	8	29	45	43	-13	43	-1421	-1536	-2184	-1848	-1887	-2570	-1504	-1354	-28	70	599	335	1911	1128	2603	1493	1449	1114	-121	-136	-226	-96	-116	-204	
-69	53	59	87	122	68	-55	-365	-882	-988	-1065	-987	-1600	-835	-1058	-56	-21	236	65	986	607	1878	567	568	302	-241	-207	-266	-49	-108	-134	
-162	-27	70	115	79	84	34	-236	-321	-482	-568	42	-988	-314	-541	-187	-166	15	136	448	69	826	152	480	247	-261	-257	-101	-20	-218	-238	
