8	-97	8	180	133	154	-266	-210	-237	-489	-497	-421	-280	-246	-271	15	78	208	508	385	463	166	17	-89	-60	17	-50	
50	0	121	165	231	18	-272	-231	-772	-999	-610	-336	-366	-213	-108	31	136	255	560	516	434	218	122	-193	-163	-133	-119	
100	78	173	230	168	-41	-408	-735	-1185	-1537	-1159	-658	-825	-312	-179	83	132	381	483	324	541	148	-178	-318	-266	-252	-204	
50	170	137	16	51	-192	-946	-907	-1925	-1849	-1666	-588	-951	-385	-185	148	202	456	668	503	1051	490	-74	-259	-270	-215	-237	
16	141	190	16	-154	-578	-1162	-1865	-2124	-1466	-1159	-328	-518	-312	-225	-45	196	611	809	1032	1882	507	393	-281	-207	-232	-274	
-21	93	107	82	-103	-1401	-1780	-2051	-2039	-702	-1032	-267	-306	-299	-192	-107	17	526	570	665	2335	1790	1162	-119	-104	-229	-248	
-23	16	66	-42	-302	-1358	-1923	-1536	-1398	-189	-148	-201	-34	-153	-110	-124	-132	-27	280	367	1957	2507	1370	340	61	-45	-200	
-91	-111	-49	-165	-833	-1213	-2082	-1507	-644	529	151	-74	86	141	-185	-144	-158	-196	-400	35	1051	1790	1709	1413	261	73	26	
-223	-139	-536	-378	-1761	-1878	-1981	-606	-95	1210	135	150	96	141	-69	-132	-263	-414	-734	-400	358	827	1973	2299	1185	52	172	
-273	-277	-1254	-888	-2385	-1387	-1521	0	128	1262	366	381	261	251	-100	-203	-347	-666	-1475	-1581	-74	236	2068	3129	1958	305	198	
-304	-402	-1869	-2185	-2864	-982	-130	808	1013	1415	1317	985	316	656	-192	-231	-604	-425	-1475	-1265	-374	-193	2087	4091	2316	475	211	
-306	-1091	-2616	-2550	-3212	-448	105	1516	961	921	1232	1237	1099	1221	-7	-622	-718	-562	-1901	-1975	-910	-596	1653	4261	3146	738	619	
-200	-1003	-2528	-3512	-3560	-253	227	1723	1390	1262	1249	2231	1785	1820	-34	-1131	-1812	-837	-1444	-2448	-1036	-177	2200	4412	3560	1473	1077	
-304	-826	-2675	-3629	-3648	-144	438	1188	1390	1006	927	1490	1584	2152	-152	-1639	-2167	-667	-733	-1786	-1367	-1274	2521	4299	3315	2189	1831	
-334	-561	-2763	-3425	-3241	-7	438	1723	1613	1074	1215	1389	1550	1354	101	-1708	-1361	-935	-813	-1770	-516	-1100	1011	3393	3466	1944	768	
-445	-650	-1898	-3104	-2850	-485	89	1913	1442	870	1080	1086	1216	656	-139	-1790	-732	-745	-637	-1360	-496	-990	1181	2507	3183	2152	1190	
-362	-1106	-1810	-2710	-2922	-1329	-177	1016	824	631	605	444	600	157	-133	-1062	-1128	-33	-363	-982	-311	-178	1181	1960	1958	1247	846	
-320	-707	-1430	-1850	-2792	-1545	-1076	436	378	368	46	373	260	-113	-166	-485	-609	-399	-372	-319	-8	306	1577	1545	1411	270	453	
-230	-458	-741	-669	-2240	-2051	-1636	-143	160	-7	15	254	39	-145	-111	7	-249	-386	-177	-274	700	544	2181	576	506	165	130	
-230	-250	-166	-385	-1094	-2065	-2426	-305	-95	-256	-74	111	-160	-187	-139	-12	-8	-67	324	43	1712	1375	2275	367	139	-193	-55	
-160	-14	49	-145	-194	-1488	-2484	-964	-886	-999	-302	-74	-313	-302	-172	95	170	249	692	1032	2297	1979	2030	104	26	-311	-100	
-272	33	148	8	-281	-650	-2082	-1493	-1754	-1325	-1413	-394	-672	-438	-119	234	212	595	1364	2298	2826	2073	1313	-84	-104	-333	-348	
-79	141	181	131	-28	-137	-1722	-1407	-2309	-1566	-1906	-518	-1132	-607	47	181	244	555	1345	2978	1844	1337	349	-588	-321	-244	-180	
-216	101	214	81	87	-48	-1219	-1064	-1854	-1523	-1765	-995	-1425	-524	-278	202	295	433	1420	2771	1636	827	-23	-257	-348	-215	104	
-100	41	66	186	149	97	-524	-363	-1185	-758	-1356	-897	-853	-213	-251	38	279	558	1326	1958	1523	341	23	-68	-129	-67	-65	
-30	-1	94	254	229	24	-221	-116	-1071	-370	-962	-771	-658	-289	-212	43	228	471	1118	1599	192	-52	-156	-49	-88	-126	-18	
-7	-7	57	271	170	-41	-104	-177	-257	-128	-751	-461	-213	-73	-212	120	199	224	674	522	-45	-178	-111	-107	-45	-60	-9	
