-196	-174	-181	-125	-152	40	334	-75	0	
-196	-279	-368	-152	-79	122	643	0	8	
-57	-390	-561	-290	-131	360	758	284	137	
192	-733	-959	-513	0	409	863	454	355	
-14	-1014	-1356	-800	-227	990	1230	243	323	
-133	-1147	-1238	-521	-193	237	1125	521	282	
-14	-244	-49	-125	57	-96	105	105	101	
125	500	903	685	148	-615	-910	-1018	-353	
636	1698	2657	1450	189	-1268	-1993	-2053	-387	
242	1842	2550	1307	394	-1950	-2383	-2742	-406	
108	1608	2567	1414	518	-1573	-1964	-2441	-492	
50	458	993	495	427	-1021	-1863	-1392	-407	
-308	-14	265	-194	-21	-83	-219	-279	-197	
-237	-188	-340	-668	-117	-96	456	-48	-143	
-231	-23	-589	-814	-124	49	692	275	72	
-140	-215	-856	-932	-269	327	863	348	-116	
-112	-258	-355	-682	-427	392	470	170	-57	
-175	-355	-374	-639	-227	196	456	-7	-204	
150	-418	-394	-304	-83	24	285	-62	64	
-7	-327	-314	-253	-83	-172	163	79	-22	
