-119	-200	-319	-394	-76	-137	-5	-10	-14	
-42	-216	-354	-477	-145	-47	65	-7	-28	
-25	-334	-291	-609	-159	32	627	300	-34	
-119	-437	-797	-621	-152	163	560	364	323	
-98	-496	-1135	-1327	-186	319	741	275	232	
-84	-1147	-1047	-1049	-516	40	741	381	102	
0	-223	-77	-228	-337	-7	554	-21	0	
234	266	497	396	-296	-499	-280	-1090	-326	
326	1050	2478	1894	-165	-1761	-2715	-2570	-992	
284	1320	3051	2161	394	-2385	-2831	-2699	-764	
376	1176	2621	1272	501	-1573	-1849	-2053	-506	
159	391	1011	1023	394	-586	-852	-946	-312	
-252	116	-77	123	304	-247	73	-41	88	
-419	58	-527	-118	263	246	529	251	137	
-242	-23	-885	-187	197	442	562	312	8	
-349	-674	-974	-639	-165	319	377	186	-136	
-308	-348	-532	-624	-399	-14	253	80	-20	
-112	-272	-374	-580	-324	-96	285	40	-55	
67	-251	-561	-439	-124	114	472	-170	-156	
92	-188	-464	-297	-85	73	472	14	-102	
