-43	-176	-374	-218	-138	-28	-62	-41	24	
-97	-230	-416	-180	-173	-144	187	8	96	
-149	-334	-395	-297	-227	98	758	324	218	
-91	-289	-532	-481	-117	319	1405	642	201	
-119	-496	-1253	-975	-62	286	1457	660	484	
-259	-821	-1798	-609	-165	106	1318	555	311	
-119	-49	-650	-180	-83	-62	309	8	234	
234	852	116	396	0	-369	-896	-946	88	
259	1716	1619	1663	164	-1558	-3004	-2584	-95	
326	1770	2371	1894	238	-2182	-3451	-3030	8	
343	1212	2156	1681	156	-1254	-2470	-2441	-156	
50	458	1208	809	139	-601	-1589	-1104	-109	
-210	91	248	66	82	-172	-328	-89	16	
