-155	150	-88	61	17	-108	-352	-11	-93	-172	-171	25	-337	-287	-209	-222	-125	-128	-124	93	137	8	80	256	183	111	81	157	-152	-128	
-199	1	31	219	-73	-129	-93	-48	-171	-254	-360	-312	-334	-294	-209	-298	-125	-145	38	252	170	47	179	290	139	131	126	-39	-87	-122	
-108	-23	-8	53	-13	-137	-80	-131	-264	-312	-613	-373	-391	-84	-275	-241	-166	0	171	333	186	163	286	384	251	150	39	110	-218	-14	
-250	26	26	42	-58	-101	-103	-129	-441	-549	-944	-331	-854	-161	-348	-222	-242	-14	709	447	454	339	418	544	334	206	88	110	-218	-240	
-120	336	115	-39	-239	-74	-101	-336	-806	-496	-1170	-675	-854	-510	-481	-278	-256	139	212	293	746	1154	790	716	558	182	0	-47	-129	-149	
-5	31	-51	-73	-83	-155	-208	-308	-1019	-913	-1622	-1152	-1406	-1177	-1147	-457	-207	123	360	627	1059	2206	1476	600	859	238	-107	-179	-109	-116	
-122	-154	114	70	-167	-142	-101	-1222	-1642	-1866	-2330	-2067	-1794	-1653	-969	-468	-201	281	507	684	1493	2120	1819	1995	1418	452	371	-22	-53	-106	
-169	-64	17	-59	-140	-144	-491	-2490	-2981	-2593	-3702	-2007	-1719	-1534	-821	-243	-318	278	515	811	1042	2241	1973	3000	2299	1035	932	204	54	-163	
-133	-74	-91	-240	-188	-108	-1627	-3040	-3422	-3047	-3762	-2037	-1794	-820	-792	-410	-435	122	81	391	989	1999	2111	3904	2943	2618	2019	-146	-20	-139	
-323	-189	-232	-356	-703	-566	-2686	-3804	-4030	-2956	-2918	-668	-1062	-523	-369	-167	-624	-140	-336	293	219	1585	1527	4603	3858	3544	2504	511	250	91	
-714	-293	-292	-399	-1446	-1537	-4527	-5423	-3680	-1836	-1170	-275	-15	-56	141	277	-122	-190	-528	-62	-21	339	1030	3614	3705	4217	3491	1969	1392	273	
-310	-59	-248	-915	-1880	-3572	-5770	-5377	-3498	-1079	-372	-85	151	427	458	420	-419	32	-1297	8	-300	-197	193	2353	3519	4840	4227	3498	1921	577	
-243	-219	-505	-1040	-2375	-5052	-6584	-4063	-2813	-15	25	397	395	1498	1464	1226	-94	-351	-1631	-1127	-1593	-271	-687	1262	3824	4385	5130	4645	2747	905	
-287	-474	-849	-2284	-3211	-6363	-7320	-3498	-2068	796	339	580	1198	3218	2184	1530	52	-660	-3053	-2585	-2843	-1278	-957	184	2520	4099	5800	5061	3391	1577	
-777	-541	-786	-2580	-4202	-7673	-7090	-3345	-1430	999	535	1569	2746	5680	3372	1995	-565	-1763	-4083	-3856	-4021	-1507	-1028	-182	809	4099	6201	5826	4283	1545	
-1029	-607	-1193	-2767	-5209	-7627	-7351	-2887	-1262	2500	572	2375	3511	7618	4128	2120	-712	-2506	-5258	-5011	-4970	-1707	-1526	-518	326	3661	5917	6790	4547	1725	
-316	-476	-724	-2751	-5085	-7072	-7305	-2032	-370	3501	56	3034	4148	8360	3966	2460	-565	-3191	-5911	-6397	-5200	-1679	-1213	-702	358	3443	6168	6357	4514	1873	
-184	-256	-1052	-2844	-4992	-7087	-6844	-2093	-578	2482	407	3584	3220	7853	3732	2299	-419	-3177	-6462	-5877	-4711	-1150	-1427	-645	231	3375	6335	6723	4316	1561	
-206	-132	-911	-2082	-4574	-6995	-6568	-2169	-715	1833	416	3437	2364	6694	3480	2084	-414	-2389	-4620	-4361	-3791	-1250	-758	-447	119	3493	6268	6374	3952	1430	
-120	-44	-661	-2393	-3753	-6671	-6415	-2811	-1521	981	254	2833	1144	5355	2760	1744	-490	-1486	-3140	-2498	-2599	-821	-223	-27	284	3695	5381	5327	3506	626	
-47	-164	-724	-1413	-2886	-5129	-5939	-3391	-2646	25	-135	1972	-50	3617	1320	1243	-449	-447	-1573	-1473	-1291	-109	120	248	1537	3645	5097	4064	2202	288	
-44	-276	-739	-589	-2298	-3727	-5402	-4338	-2692	-852	-583	360	-316	1426	283	1082	-387	-179	-295	-342	-630	242	506	392	2384	4284	3993	3349	633	321	
-243	-154	-386	-131	-1446	-2724	-4282	-5438	-3361	-2442	-1170	278	-1137	67	-292	993	-311	172	278	423	146	929	1750	2148	3536	3981	3190	1570	344	163	
-15	-74	-132	43	-470	-1707	-3085	-4980	-4501	-3471	-2602	-380	-1973	-152	-895	778	-256	345	849	1387	660	2155	2025	3017	3638	3746	2086	1354	219	8	
-8	274	-117	-22	61	-562	-2225	-3880	-4258	-4076	-3656	-1797	-2331	-776	-1871	91	8	526	779	1964	2292	2759	2934	3409	3367	2921	781	133	-218	-197	
-89	108	-95	-73	218	95	-1089	-2719	-3224	-4152	-3973	-2127	-2615	-1682	-1931	-56	-242	362	814	2575	2344	3294	3140	3358	2875	1894	102	-40	-176	-161	
