-21	-195	-347	-345	74	24	-5	-80	-28	
83	-319	-430	-339	-83	-90	252	74	10	
-12	-285	-473	-873	-293	-124	423	219	137	
-41	-334	-900	-507	-90	302	1318	243	-75	
83	-629	-1165	-1239	-262	691	2208	712	96	
92	-1206	-1592	-1766	-138	335	1195	469	234	
-267	-1206	-1032	-902	-385	106	1073	486	210	
-35	-21	-181	-207	-186	32	440	-68	-231	
50	508	886	239	-21	-615	-708	-1090	-366	
293	1554	2854	1343	16	-1486	-2802	-1967	-393	
435	1536	3140	1823	-28	-2414	-3220	-2584	-964	
142	1608	2854	1379	304	-1442	-2556	-2067	-764	
-140	350	1226	404	164	-644	-1257	-1104	-414	
-212	-14	348	-56	-47	-268	-369	-136	-82	
-370	-251	-333	-595	-259	-185	480	259	53	
-162	-23	-506	-873	-207	278	541	300	137	
-154	51	-414	-932	-262	262	379	235	48	
-28	-244	-385	-1122	-461	49	173	113	32	
50	-191	-282	-712	-399	-206	154	61	32	
-20	-285	-286	-359	-275	98	301	-55	-55	
