-37	-20	-78	-86	8	-122	-234	-296	-302	-260	-211	-68	-58	-95	-67	246	-87	243	97	187	7	37	17	
-128	16	-99	-259	-161	-161	-317	-381	-601	-440	-232	-110	-48	-62	-61	317	136	267	288	200	77	221	394	
-57	109	-90	-184	-189	-208	-595	-310	-775	-665	-293	-89	-92	-41	35	452	274	377	485	248	204	326	394	
-48	101	42	-259	-202	-402	-1430	-214	-818	-1069	-572	-271	-189	-152	179	849	134	673	1128	132	324	289	306	
-50	-70	-127	-294	-285	-1032	-1942	-337	-862	-1127	-1607	-454	-277	-169	-14	1540	300	1803	1293	691	474	396	299	
-135	-99	-127	-238	-265	-974	-1884	-1252	-1848	-1560	-2398	-864	-487	-48	55	1726	781	2584	2648	1282	677	525	429	
-106	-64	-167	-266	-703	-1165	-2660	-3381	-3401	-2369	-2857	-806	-516	-154	-188	1827	948	3282	3127	2070	660	796	534	
-114	-148	-211	-280	-1295	-1253	-3847	-4256	-3764	-2008	-2297	-481	-630	136	-255	1860	563	2983	4035	2972	1590	1157	534	
-99	-261	-406	-398	-2182	-2342	-5297	-4358	-3531	-1401	-1478	80	-108	-94	-409	1120	205	3183	3672	3497	3041	827	236	
-276	-303	-1003	-1682	-3040	-4168	-6117	-3512	-2342	-437	-300	446	144	8	-1258	142	-309	2368	3391	4219	4118	1886	184	
-106	-282	-1555	-2262	-3868	-5536	-6483	-3323	-1254	203	972	1171	233	-122	-1934	-350	-1397	357	2730	4384	3563	4332	560	
-50	-486	-1943	-2916	-5036	-7141	-6820	-2462	-876	776	2257	2690	567	248	-2624	-1976	-2876	62	2136	4137	4248	5320	639	
-135	-282	-2525	-3332	-5598	-8142	-6630	-1733	-76	2540	3264	3829	1545	16	-2906	-3785	-3783	-160	1161	3530	5650	5531	1383	
-360	-338	-1406	-3168	-5391	-8936	-6923	-1223	204	3099	3542	4536	1819	96	-3526	-4724	-4466	-232	798	3645	6025	6195	1591	
-452	-458	-2122	-3228	-5509	-8951	-6469	-1179	-158	2785	3507	4070	1527	-61	-3752	-4360	-4717	-411	352	3990	4884	7572	1666	
-779	-443	-1675	-2752	-5184	-8878	-6469	-1923	-804	2313	3021	3449	1081	-122	-3019	-3476	-3518	-226	781	4351	4802	6260	1969	
-673	-1122	-809	-1623	-4711	-7376	-6498	-1908	-1167	1807	1701	2638	378	-74	-2568	-2467	-2095	267	1079	4515	5161	4445	1156	
-703	-1332	-470	-1549	-4178	-6228	-6366	-2914	-2400	252	486	1758	48	-48	-1751	-1093	-1244	1487	1756	4597	4639	3538	1610	
-290	-443	-391	-1326	-2241	-4800	-5824	-3833	-3764	-751	-860	946	-108	-135	-539	-274	31	2451	3044	4745	3302	2372	759	
-269	-347	-286	-335	-1871	-3873	-4682	-4562	-4257	-1704	-1938	420	-359	-113	-54	23	569	3099	3374	3891	1656	1773	420	
-113	-231	-246	-453	-1088	-1945	-3143	-2462	-3502	-1589	-2340	-143	-259	96	550	1120	1015	2784	2895	2841	514	479	345	
127	-218	84	-140	-467	-1106	-2074	-1996	-2110	-1690	-2398	-864	-630	280	453	951	1283	2601	2020	1906	108	239	301	
-60	-65	27	0	-223	-782	-1312	-1573	-1718	-1574	-1866	-892	-744	152	639	951	1818	1770	847	1102	333	96	280	
-115	-45	-35	-83	-119	-444	-477	-538	-1544	-953	-1607	-706	-658	144	843	867	1316	1072	556	327	26	69	87	
-106	-92	75	-38	-62	49	-242	-76	-456	-103	-1018	-265	-189	70	326	436	355	621	101	62	-86	-57	-74	
