-8	-154	-174	273	-28	-489	-572	-185	-716	-244	-279	-171	-108	-41	-74	-3	-7	39	-4	32	70	-67	
-99	-129	-34	273	-35	-179	-862	-151	-1090	-353	-326	-155	-289	95	63	118	143	148	156	61	35	-82	
-60	-63	-105	8	-318	-200	-876	-362	-1291	-549	-516	-326	-149	309	110	440	313	452	419	46	93	-111	
-36	-49	-167	-215	-492	-276	-1457	-939	-1650	-1007	-801	-135	42	722	237	1155	1508	593	543	46	192	-8	
-71	-65	-42	-223	-682	-859	-1965	-1517	-2283	-992	-559	-81	-268	267	268	1338	2037	1545	606	479	394	96	
-190	-98	50	-826	-1268	-1661	-3749	-2657	-3202	-1364	-843	-162	-309	125	252	2335	3077	2808	1199	1465	464	78	
-330	-238	-146	-1754	-2074	-2856	-4895	-3365	-3317	-1150	-900	80	-73	-28	-187	2634	3606	4006	2650	889	490	420	
-317	-175	-334	-1783	-2880	-3833	-5635	-3509	-2771	-461	-189	631	-356	-373	-490	2002	3556	4613	3726	1919	589	227	
-346	-310	-585	-1798	-3041	-4839	-6477	-3740	-2240	121	185	1159	-113	-616	-1174	1853	2350	4630	3612	3506	1005	437	
-238	-344	-644	-1871	-4198	-5393	-6941	-3610	-1923	1499	1304	1995	-638	-1373	-2457	212	1904	4909	4444	4284	589	447	
-204	-377	-733	-2048	-4769	-6136	-7043	-3105	-1320	2327	2677	2114	-821	-1976	-3420	-146	1128	5171	4884	3862	1761	280	
-190	-224	-969	-2269	-3949	-6559	-7478	-2643	-774	2638	2899	2421	-666	-2509	-3741	-413	1095	4810	4998	4640	1137	297	
-176	-218	-555	-1724	-3964	-6778	-6636	-2989	-1119	1067	1870	1534	-229	-1429	-2820	-413	946	5040	4020	4510	963	341	
-64	-220	-541	-1489	-3627	-5845	-6506	-3711	-2067	16	395	1398	-497	-1121	-1369	55	2003	5992	3580	4348	928	444	
-29	-56	-452	-1268	-2206	-4547	-6230	-4087	-3016	-406	-189	904	-188	-728	-207	1620	3127	5647	3873	2728	814	96	
151	-35	-390	-473	-1591	-3323	-5722	-3957	-4208	-1722	-1327	160	-81	-194	426	2717	4233	4302	2911	1643	587	78	
286	0	-313	-416	-1239	-2025	-4358	-4029	-4337	-2880	-2010	-189	39	198	1484	3681	3606	3744	1036	1271	543	113	
27	-21	-198	-277	-888	-1340	-2937	-3076	-3734	-3066	-2380	-337	47	333	1333	3631	3391	2907	349	711	201	229	
-92	-147	-181	-259	-258	-742	-1007	-2022	-2886	-2108	-1910	-444	103	333	1316	2917	2185	2267	279	363	238	175	
-64	-76	-164	-319	-320	-385	-891	-780	-1751	-1550	-1427	-458	15	333	630	2285	1392	1643	217	363	213	127	
-55	-56	-77	-84	-316	-430	-644	-246	-1421	-1092	-872	-437	0	388	831	1454	1095	507	201	116	184	171	
-92	-91	-42	-117	-325	-372	-240	-130	-1061	-1035	-431	-357	127	142	324	1088	39	124	-35	85	95	61	
