-144	-89	-148	-407	-943	-400	-493	-252	-105	-130	-192	-144	-176	-200	-82	-67	-6	113	-14	-82	-41	75	234	
-125	-25	-163	-363	-562	-533	-407	-200	-252	-193	-340	-219	-170	-121	-30	-15	92	41	78	27	-59	69	121	
18	-26	-126	-626	-1022	-741	-399	-413	-637	-407	-362	-222	-148	-82	-15	104	200	112	260	173	-126	-288	-104	
-19	32	-267	-392	-1431	-710	-536	-414	-1346	-148	-252	-117	-133	156	208	308	234	270	273	217	-244	-235	-199	
-47	-121	-311	-122	-1321	-1230	-619	-827	-1204	-425	-185	139	261	907	383	687	513	404	347	416	-229	-207	-99	
-130	-156	-262	-208	-2203	-1419	-1076	-953	-1519	-163	-544	-45	549	1715	883	1443	866	486	620	434	130	-111	14	
-160	-211	-370	-563	-1731	-2522	-1974	-1882	-2416	-1239	-685	-15	191	2373	1936	2608	1936	1770	1614	672	390	277	34	
-157	-363	-934	-1682	-2865	-3514	-3124	-2259	-2385	-1003	-1378	261	95	2110	1560	3622	2574	2539	1164	1403	234	355	52	
-152	-148	-1659	-2596	-3952	-4270	-3517	-1960	-2416	-318	-522	296	78	1696	1259	3810	3156	4153	2664	3015	902	737	17	
-296	-215	-2337	-3968	-5229	-4869	-3265	-1220	-1692	113	-687	-52	-119	756	148	2908	2818	5034	3414	4421	1220	887	130	
-608	-813	-2353	-4519	-7056	-4869	-2068	-296	-178	1529	247	-3	-266	-178	-920	1594	1711	5428	5627	6596	1801	999	242	
-543	-1838	-3740	-5733	-7529	-4239	-1769	244	569	3225	-156	61	-1212	-1518	-1738	330	1223	4922	6133	6670	2513	1355	346	
-7	-2043	-5270	-7703	-7324	-3530	-635	1430	1888	5974	383	200	-3037	-2808	-3577	-59	330	4640	6527	7758	2962	2685	689	
-118	-2689	-6751	-8128	-7498	-2112	-281	1600	3207	6973	1256	8	-3493	-4348	-5133	-386	8	4565	6714	8339	3412	2928	416	
-543	-2374	-5664	-8176	-6804	-1419	-148	1920	3527	6897	2103	-89	-3729	-5402	-5070	-968	191	4209	6752	8170	3824	2535	450	
-569	-1712	-5616	-8507	-6631	-1009	-304	2467	3377	6954	1990	8	-3744	-5999	-4991	-496	-8	4096	6039	8414	4068	2067	537	
-210	-1712	-5238	-8050	-7119	-1466	-481	1430	1850	6521	1049	-111	-2879	-3641	-3042	-288	495	4171	5758	7476	4105	1542	459	
-419	-1649	-4387	-6663	-6820	-2648	-1690	337	418	4562	410	122	-2062	-2305	-1643	287	697	4603	5720	6877	3412	831	329	
-445	-1538	-3031	-5244	-6237	-3577	-2588	-23	-281	1492	-126	-52	-867	-414	-318	1199	2311	5672	5420	5583	2681	529	190	
-379	-541	-1975	-3763	-5449	-3971	-3234	-764	-1519	183	-503	-111	-443	435	261	2382	3081	5316	4689	4665	1613	468	329	
-217	-215	-1202	-2770	-3684	-4333	-4053	-1519	-2337	-207	-795	113	-104	1358	1410	3209	3794	4565	3620	2378	695	401	314	
-20	-15	-1013	-1682	-3306	-3183	-3769	-1960	-2369	-392	-488	-88	369	1847	2030	3434	3775	4096	2195	1160	651	381	277	
16	96	-37	-429	-1258	-2270	-2982	-1677	-2290	-1286	-1016	-271	-178	2016	1428	2833	2593	2051	1614	451	95	113	0	
98	106	122	87	-281	-1466	-1958	-937	-1062	-1239	-488	-163	-15	926	60	2176	1316	1320	347	8	8	-23	-206	
69	109	100	82	-67	-363	-1092	-665	-354	-281	-221	-152	-30	331	330	1293	217	757	-67	-133	-16	321	-31	
