-57	-231	-87	-7	-28	-468	-252	-650	-354	48	8	72	238	47	47	
-43	-238	-119	182	0	-299	-336	-495	-601	-161	-14	232	462	238	142	
-134	-149	-56	-17	-201	-392	-398	-390	-846	-75	48	560	491	254	300	
42	-24	116	8	-97	-227	-717	-925	-1363	-312	32	529	690	571	474	
9	121	98	-35	-111	-407	-1021	-1184	-1162	-420	-14	835	1114	901	731	
117	109	25	-132	-132	0	-1021	-852	-1018	-190	-183	520	809	373	580	
84	44	41	-167	-125	15	-76	-62	-266	-143	-108	200	39	-254	229	
-42	-56	-140	-416	-221	263	597	1195	389	-7	-183	-276	-469	-574	-180	
-162	-791	-333	-988	-287	316	1939	2261	1528	88	-338	-1665	-1878	-1387	-1690	
-540	-1296	-851	-1194	-551	1147	2150	3571	2309	342	-318	-2812	-3033	-2229	-2346	
-570	-895	-733	-1312	-346	1253	2870	4445	3143	653	-311	-3010	-3244	-2383	-2485	
-555	-447	-319	-1209	-414	387	2414	3728	2778	204	-288	-2656	-3061	-2523	-2025	
-127	-398	-481	-1032	-138	24	1535	2383	1215	88	-48	-1466	-1554	-1121	-1258	
-92	-349	-348	-488	-254	-152	262	531	73	60	16	-234	-751	-401	-207	
100	83	-56	-264	-235	-296	-432	-144	-745	64	31	-115	287	476	205	
135	226	33	298	-21	-344	-891	-968	-1909	-14	160	216	792	1389	426	
126	276	175	221	-7	-450	-1616	-2094	-2010	-502	257	580	1181	1692	681	
50	162	233	420	-35	-385	-1442	-1921	-2125	-414	378	477	1283	1120	446	
60	92	266	1297	-56	-220	-789	-464	-1492	-332	185	597	893	951	308	
16	259	191	476	-187	-330	-905	-48	-975	-217	0	504	358	388	363	
319	141	100	151	-76	-275	-644	-232	-472	-210	-7	120	111	119	245	
