-56	141	16	-22	-172	-412	-301	-258	185	201	352	310	119	-7	-365	-252	-224	-187	-72	
-46	-42	-7	-51	-165	-315	-420	-311	96	160	344	398	238	197	-213	-278	-223	-223	-210	
118	62	-8	-34	-42	-441	-348	-659	-170	249	733	542	484	221	-124	-258	-256	-247	-125	
106	108	2	-35	-310	-905	-751	-1219	-217	64	972	978	500	363	-246	-331	-294	-198	78	
58	-6	-56	-93	-289	-1428	-560	-1421	-406	-54	1091	538	269	266	39	-234	-204	-167	-92	
-112	2	-56	-96	-97	-1413	-308	-1133	-231	-176	989	390	158	135	251	-99	-126	-135	-86	
117	-52	-250	-138	-104	-199	-232	-170	-92	225	336	-242	-141	-134	31	-47	-27	-160	-229	
-70	-77	-361	-283	263	491	440	1007	334	-54	-256	-1159	-392	-825	-197	-93	202	-210	-193	
-273	-153	-826	-433	776	1781	2226	1788	476	-426	-1339	-2005	-1808	-1160	102	227	347	-20	-129	
-419	-644	-1150	-741	935	2308	2942	2361	895	-672	-2047	-3047	-2411	-1941	-179	352	1020	-7	-57	
-426	-614	-1150	-595	1182	2607	3012	3420	1361	-672	-2840	-3878	-2187	-1704	-239	1541	1102	-20	-20	
-430	-437	-885	-394	510	2378	2261	2761	653	-772	-2698	-3258	-2607	-1272	-193	1310	632	204	62	
-356	-348	-430	-270	24	1201	1894	1337	-175	-345	-1665	-1751	-1570	-714	-219	765	691	-20	-46	
-155	-237	-320	-249	-152	16	432	129	4	-277	-702	-539	-630	0	-14	133	280	-276	-131	
-84	125	-40	-180	-436	-470	-434	-673	-212	-142	152	23	87	466	-7	90	-140	-206	-115	
108	191	215	-387	-771	-1079	-1358	-1535	-34	72	504	453	934	697	118	-67	-185	-290	92	
93	158	55	-242	-611	-1312	-1647	-2125	-353	241	835	1317	2079	865	-193	-685	-371	-322	-84	
60	152	91	-111	-330	-1399	-1704	-2038	-346	458	648	1198	1658	580	15	-377	-290	-339	-156	
92	300	202	-28	-234	-456	-1199	-1291	-149	215	304	1029	1574	466	55	-211	-224	-322	-247	
100	108	82	-104	-310	-370	-737	-1104	-89	249	320	390	867	547	-7	-298	-297	-338	-419	
92	25	124	-43	-214	-254	-314	-170	-89	193	168	119	682	284	94	-154	-297	-312	-292	
