-126	-160	-347	-421	-234	40	130	65	84	7	-54	-151	
-133	-181	-374	-321	-214	24	301	146	121	-48	-148	-134	
67	-279	-591	-145	-123	-42	472	321	145	-41	-155	-21	
-89	-600	-723	-551	-90	171	1055	521	282	-142	-283	-137	
33	-836	-856	-546	-269	253	1335	1024	339	72	-390	-211	
-175	-1029	-1194	-1137	-351	212	863	225	210	-21	-189	-201	
-370	-1206	-1533	-858	-351	32	399	357	125	-81	-142	-108	
-133	-333	-402	-118	-110	-193	81	-21	16	-27	64	167	
175	316	348	596	263	-775	-982	-946	-271	40	424	215	
234	1320	2567	1521	156	-1935	-2773	-2527	-835	24	852	326	
309	1788	3498	1877	131	-2400	-2441	-3217	-806	104	1313	419	
402	1554	2532	1539	419	-1558	-1632	-2441	-592	361	1040	271	
309	566	1369	667	180	-1007	-737	-961	-393	-189	273	183	
-210	108	107	57	16	-165	-144	-225	-143	-183	208	167	
-207	-181	-423	-551	16	-76	537	-28	-129	-132	-81	23	
-139	-186	-513	-668	-159	409	1283	267	56	-135	-276	-195	
-245	-260	-576	-1078	-200	393	1318	438	-14	-210	-236	-168	
-156	-231	-319	-829	-296	253	531	178	-271	-256	-290	47	
-67	-188	-458	-653	-138	114	497	56	-21	-250	-290	71	
108	-223	-338	-394	-142	-7	399	186	113	40	-199	-59	
