-127	-131	158	116	-97	-248	-288	-362	-261	-10	81	376	358	95	284	-193	-199	-191	-243	-53	
109	69	266	149	-76	-296	-673	-780	-716	-182	8	852	502	349	387	-89	-291	-152	-165	92	
176	33	155	49	-7	-83	-978	-1213	-1090	-432	-88	1279	605	127	814	-259	-519	-378	-355	-40	
412	-28	63	30	-83	-145	-1138	-1156	-1363	-366	-75	1296	368	716	450	-107	-575	-484	-363	-301	
145	-22	-98	-66	-159	-220	-1065	-492	-1248	-535	-54	1142	31	444	379	-27	-212	-283	-309	-255	
218	-105	-174	-199	-214	24	-322	-123	-259	-156	0	136	-67	0	102	15	-205	-126	-164	-118	
0	-84	-393	-340	-221	40	163	701	486	-55	-176	-758	-948	-280	-560	-133	109	62	-102	-210	
-148	-168	-570	-591	-138	197	1834	2191	1458	177	-426	-1650	-2019	-1542	-1509	-160	360	445	147	-93	
-360	-447	-688	-812	-580	917	2396	3274	2309	323	-843	-2741	-2920	-2537	-1913	-107	996	1413	46	-12	
-659	-294	-541	-1312	-138	1483	2870	3833	3351	1188	-544	-3123	-4414	-2467	-2053	-27	548	1430	450	-15	
-794	-210	-555	-988	-221	1112	2589	3222	2691	481	-786	-2571	-3766	-2439	-2318	283	250	1430	339	208	
-719	-189	-216	-271	-249	180	1957	2505	660	-175	-459	-1707	-2005	-1345	-658	78	454	1036	85	123	
-260	-42	-223	-236	-249	-138	262	1073	-157	-97	-257	-603	-680	-301	-54	31	-27	444	-60	-46	
0	217	-63	-160	-222	-262	-876	-144	-946	-304	-81	280	207	341	482	-93	-245	210	-83	-138	
134	208	108	248	-214	-392	-1152	-1040	-1952	-89	24	597	1012	1035	998	-193	-368	-152	-342	-308	
-57	142	91	367	-173	-465	-1544	-1170	-2254	-502	289	784	1791	1490	1065	-312	-464	-257	-296	-272	
-113	28	25	142	-221	-888	-1486	-471	-2211	-414	99	240	1757	1355	831	31	-456	-204	-204	-133	
-253	-46	8	398	-7	-378	-978	-383	-1464	-346	36	280	961	1237	569	385	-257	-239	-216	-59	
-142	33	118	148	-111	-420	-528	-239	-760	-326	112	209	302	388	331	330	-114	-200	-181	-112	
