-167	-133	-49	-50	-220	-219	-368	-89	0	-108	-134	-115	-47	54	250	62	69	49	-133	-289	-243	
-160	-153	-104	-89	-144	-205	-1047	-346	-142	-276	-282	-234	118	212	238	163	122	108	-144	-289	-309	
-167	-257	156	41	-62	-89	-1579	-706	-729	-350	-349	166	202	314	329	538	349	-33	-158	-289	-378	
150	50	258	172	-233	-369	-1981	-1321	-815	-480	-412	500	213	407	266	823	497	-27	-165	-230	-444	
183	214	311	197	-340	-982	-1995	-1293	-857	-343	-335	598	260	613	765	823	303	270	96	-296	-973	
83	315	193	-76	-543	-1488	-1694	-549	-303	-135	63	305	-20	362	352	561	359	294	-320	-414	-449	
-35	200	44	-138	-876	-809	-1406	-319	-203	264	430	213	95	165	-271	327	279	-164	-178	-292	-148	
-77	4	-76	-420	-1079	-348	-673	339	24	376	446	238	23	-80	-602	-204	38	-205	67	-200	-86	
-112	-28	-492	-408	-311	464	660	584	353	921	478	103	-54	-691	-865	-966	-882	-210	59	-15	87	
-237	-492	-1005	-406	-131	1318	1962	1240	1047	1108	318	-154	-252	-691	-1541	-1433	-2263	-549	396	499	767	
-285	-738	-1561	-771	352	2383	2396	1740	1304	938	263	-368	-107	-816	-2411	-2010	-1812	-1153	560	1221	1372	
-404	-871	-1708	-344	335	2680	2448	2189	1184	1023	95	-216	-114	-982	-2577	-2422	-2195	-1901	657	1920	656	
-629	-1121	-1840	-14	499	3117	2795	1982	1304	443	-47	-476	-134	-996	-1942	-2313	-2864	-2295	473	2204	1296	
-511	-1077	-1063	-179	532	3187	2552	1481	584	477	-74	-365	-366	-1093	-1624	-1543	-2933	-1915	1326	1863	1466	
-614	-478	-697	-237	417	2540	1875	1154	249	424	47	-541	-560	-1135	-1597	-925	-1183	-1887	113	1353	717	
-306	-458	-829	-489	0	1754	469	411	136	-162	-160	-394	-273	-663	-1224	-609	-650	-1235	-171	464	604	
-42	-35	-256	-159	-83	366	105	274	-7	-296	-263	-381	-40	-372	-14	-210	-527	46	20	-171	35	
54	99	-114	-159	-254	-123	-300	-326	-210	-384	-215	-361	102	-14	282	70	-66	495	376	-393	-394	
150	106	-138	16	-175	-192	-1234	-1221	-416	-815	-350	-174	118	78	407	429	745	688	-141	-337	-352	
-77	-82	51	394	-268	-430	-1694	-1307	-1114	-1197	-195	-121	245	272	391	544	759	502	-112	-524	-348	
-49	-44	33	115	-315	-1112	-1636	-964	-1000	-957	-449	246	256	377	946	593	450	268	-282	-714	-518	
-63	-37	111	62	-315	-636	-1148	-678	-687	-914	-369	15	158	228	504	343	341	39	-274	-808	-453	
-57	8	99	11	-206	-314	-875	-849	-616	-431	-195	15	16	31	501	296	170	-177	-407	-572	-222	
-22	141	132	90	-179	-192	-889	-332	-108	-179	-114	-27	93	56	279	227	-48	-145	-237	-230	-15	
